run_id,model,role_id,replicate,source_file,reported_citation,canonical_candidate,ground_truth_status,cochrane_study_label,design,identity_issue,notes
claude-clinician-3,claude,clinician,3,retrieval_bias/CD009532/claude-clinician-3.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD009532/claude-clinician-3.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD009532/claude-clinician-3.md,Hod 2022 (DIDS),Hod 2022 (DIDS),included,Hod 2022 (DIDS),RCT,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD009532/claude-clinician-3.md,Karregat 2022 (FORTE),Karregat 2022 (FORTE),cochrane_ongoing,Karregat 2022 (FORTE),randomized trial; results published after the review classification,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD009532/claude-clinician-3.md,Pittori 2011,Pittori 2011,outside_observational,,prospective supplementation program,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD009532/claude-clinician-3.md,Magnussen 2008,Magnussen 2008,cochrane_excluded,Magnussen 2008,non-randomized intervention study,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD009532/claude-clinician-3.md,Hasan 2022,Hasan 2022,cochrane_excluded,Hasan 2022,randomized mobile-app intervention,0,Both groups received the same iron supplementation.
claude-clinician-3,claude,clinician,3,retrieval_bias/CD009532/claude-clinician-3.md,NCT06101238 (BLOODSAFE),NCT06101238 (BLOODSAFE),cochrane_ongoing,NCT06101238 (BLOODSAFE),ongoing randomized trial,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD009532/claude-clinician-3.md,Baart 2020 (FIND'EM),Baart 2020 (FIND'EM),cochrane_excluded,Baart 2020,cluster-randomized trial of donation intervals,0,"Different intervention: ferritin-guided donation intervals, not iron supplementation."
claude-clinician-4,claude,clinician,4,retrieval_bias/CD009532/claude-clinician-4.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD009532/claude-clinician-4.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD009532/claude-clinician-4.md,Hod 2022 (DIDS),Hod 2022 (DIDS),included,Hod 2022 (DIDS),RCT,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD009532/claude-clinician-4.md,Karregat 2022 (FORTE),Karregat 2022 (FORTE),cochrane_ongoing,Karregat 2022 (FORTE),randomized trial; results published after the review classification,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD009532/claude-clinician-4.md,Pittori 2011,Pittori 2011,outside_observational,,prospective supplementation program,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD009532/claude-clinician-4.md,Waldvogel 2012,Waldvogel 2012,included,Waldvogel 2012,RCT,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD009532/claude-clinician-4.md,Fontana 2014a (ISUB),Fontana 2014a (ISUB),included,Fontana 2014a (ISUB),randomized placebo-controlled trial,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD009532/claude-clinician-4.md,Radtke 2004a,Radtke 2004a,included,Radtke 2004a,RCT,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD009532/claude-clinician-4.md,Radtke 2004b,Radtke 2004b,included,Radtke 2004b,RCT,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD009532/claude-clinician-4.md,Radtke 2005,Radtke 2005,cochrane_excluded,Radtke 2005,letter,0,Excluded publication type under the user prompt.
claude-clinician-4,claude,clinician,4,retrieval_bias/CD009532/claude-clinician-4.md,Bryant 2012b,Bryant 2012b,cochrane_excluded,Bryant 2012b,prospective donor-management study,0,Excluded by Cochrane for non-randomized allocation.
claude-patient-1,claude,patient,1,retrieval_bias/CD009532/claude-patient-1.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD009532/claude-patient-1.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD009532/claude-patient-1.md,Hod 2022 (DIDS),Hod 2022 (DIDS),included,Hod 2022 (DIDS),RCT,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD009532/claude-patient-1.md,Fontana 2014a (ISUB),Fontana 2014a (ISUB),included,Fontana 2014a (ISUB),randomized placebo-controlled trial,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD009532/claude-patient-1.md,Waldvogel 2012,Waldvogel 2012,included,Waldvogel 2012,RCT,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD009532/claude-patient-1.md,Macher 2016 (IronWoMan),Macher 2016 (IronWoMan),included,Macher 2016 (IronWoMan),randomized comparative trial,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD009532/claude-patient-1.md,Karregat 2022 (FORTE),Karregat 2022 (FORTE),cochrane_ongoing,Karregat 2022 (FORTE),randomized trial; results published after the review classification,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD009532/claude-patient-1.md,NCT04949165 Ghana BLIS pilot,NCT04949165 Ghana BLIS pilot,cochrane_excluded,NCT04949165,single-arm pilot study,0,Excluded by Cochrane for non-randomized design.
claude-patient-2,claude,patient,2,retrieval_bias/CD009532/claude-patient-2.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
claude-patient-2,claude,patient,2,retrieval_bias/CD009532/claude-patient-2.md,Karregat 2022 (FORTE),Karregat 2022 (FORTE),cochrane_ongoing,Karregat 2022 (FORTE),randomized trial; results published after the review classification,0,
claude-patient-2,claude,patient,2,retrieval_bias/CD009532/claude-patient-2.md,Waldvogel-Abramowski et al. — A randomized trial of blood donor iron repletion on red cell quality for transfusion and donor cognition and well-being,Hod 2022 (DIDS),included,Hod 2022 (DIDS),RCT,1,"The displayed author is Waldvogel-Abramowski, but the title identifies the DIDS report."
claude-patient-2,claude,patient,2,retrieval_bias/CD009532/claude-patient-2.md,Radtke 2004a,Radtke 2004a,included,Radtke 2004a,RCT,0,
claude-patient-2,claude,patient,2,retrieval_bias/CD009532/claude-patient-2.md,Marks 2013 (FIRST),Marks 2013 (FIRST),included,Marks 2013 (FIRST),RCT,0,
claude-patient-2,claude,patient,2,retrieval_bias/CD009532/claude-patient-2.md,Gordeuk 1990,Gordeuk 1990,included,Gordeuk 1990,RCT,0,
claude-patient-2,claude,patient,2,retrieval_bias/CD009532/claude-patient-2.md,Baart et al. (IronWoMan trial),Macher 2016 (IronWoMan),included,Macher 2016 (IronWoMan),randomized comparative trial,1,The response attributes IronWoMan to Baart et al.
claude-patient-2,claude,patient,2,retrieval_bias/CD009532/claude-patient-2.md,Baart 2020 (FIND'EM),Baart 2020 (FIND'EM),cochrane_excluded,Baart 2020,cluster-randomized trial of donation intervals,0,"Different intervention: ferritin-guided donation intervals, not iron supplementation."
claude-patient-3,claude,patient,3,retrieval_bias/CD009532/claude-patient-3.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
claude-patient-3,claude,patient,3,retrieval_bias/CD009532/claude-patient-3.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
claude-patient-3,claude,patient,3,retrieval_bias/CD009532/claude-patient-3.md,Karregat 2022 (FORTE),Karregat 2022 (FORTE),cochrane_ongoing,Karregat 2022 (FORTE),randomized trial; results published after the review classification,0,
claude-patient-3,claude,patient,3,retrieval_bias/CD009532/claude-patient-3.md,Hod 2022 (DIDS),Hod 2022 (DIDS),included,Hod 2022 (DIDS),RCT,0,
claude-patient-3,claude,patient,3,retrieval_bias/CD009532/claude-patient-3.md,Macher 2016 (IronWoMan),Macher 2016 (IronWoMan),included,Macher 2016 (IronWoMan),randomized comparative trial,0,
claude-patient-3,claude,patient,3,retrieval_bias/CD009532/claude-patient-3.md,Fontana 2014a (ISUB),Fontana 2014a (ISUB),included,Fontana 2014a (ISUB),randomized placebo-controlled trial,0,
claude-patient-3,claude,patient,3,retrieval_bias/CD009532/claude-patient-3.md,Waldvogel 2012,Waldvogel 2012,included,Waldvogel 2012,RCT,0,
claude-patient-4,claude,patient,4,retrieval_bias/CD009532/claude-patient-4.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
claude-patient-4,claude,patient,4,retrieval_bias/CD009532/claude-patient-4.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
claude-patient-4,claude,patient,4,retrieval_bias/CD009532/claude-patient-4.md,Karregat 2022 (FORTE),Karregat 2022 (FORTE),cochrane_ongoing,Karregat 2022 (FORTE),randomized trial; results published after the review classification,0,
claude-patient-4,claude,patient,4,retrieval_bias/CD009532/claude-patient-4.md,Spekman et al. — A randomized trial of blood donor iron repletion on red cell quality for transfusion and donor cognition and well-being,Hod 2022 (DIDS),included,Hod 2022 (DIDS),RCT,1,The response attributes the DIDS report to Spekman et al.
claude-patient-4,claude,patient,4,retrieval_bias/CD009532/claude-patient-4.md,Fontana 2014a (ISUB),Fontana 2014a (ISUB),included,Fontana 2014a (ISUB),randomized placebo-controlled trial,0,
claude-patient-4,claude,patient,4,retrieval_bias/CD009532/claude-patient-4.md,Radtke et al. — High-dose intravenous versus oral iron in blood donors with iron deficiency,Macher 2016 (IronWoMan),included,Macher 2016 (IronWoMan),randomized comparative trial,1,The response attributes the IronWoMan report to Radtke et al.
claude-researcher-1,claude,researcher,1,retrieval_bias/CD009532/claude-researcher-1.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
claude-researcher-1,claude,researcher,1,retrieval_bias/CD009532/claude-researcher-1.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
claude-researcher-1,claude,researcher,1,retrieval_bias/CD009532/claude-researcher-1.md,Fontana 2014a (ISUB),Fontana 2014a (ISUB),included,Fontana 2014a (ISUB),randomized placebo-controlled trial,0,
claude-researcher-1,claude,researcher,1,retrieval_bias/CD009532/claude-researcher-1.md,Hod 2022 (DIDS),Hod 2022 (DIDS),included,Hod 2022 (DIDS),RCT,0,
claude-researcher-1,claude,researcher,1,retrieval_bias/CD009532/claude-researcher-1.md,Karregat 2022 (FORTE),Karregat 2022 (FORTE),cochrane_ongoing,Karregat 2022 (FORTE),randomized trial; results published after the review classification,0,
claude-researcher-1,claude,researcher,1,retrieval_bias/CD009532/claude-researcher-1.md,Macher 2016 (IronWoMan),Macher 2016 (IronWoMan),included,Macher 2016 (IronWoMan),randomized comparative trial,0,
claude-researcher-1,claude,researcher,1,retrieval_bias/CD009532/claude-researcher-1.md,Waldvogel 2012,Waldvogel 2012,included,Waldvogel 2012,RCT,0,
claude-researcher-1,claude,researcher,1,retrieval_bias/CD009532/claude-researcher-1.md,Unspecified Australian donor-iron trial,Unspecified Australian donor-iron trial,unresolved,,,0,"Only an author-group lead was supplied, without a title or identifier."
claude-researcher-2,claude,researcher,2,retrieval_bias/CD009532/claude-researcher-2.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
claude-researcher-2,claude,researcher,2,retrieval_bias/CD009532/claude-researcher-2.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
claude-researcher-2,claude,researcher,2,retrieval_bias/CD009532/claude-researcher-2.md,Karregat 2022 (FORTE),Karregat 2022 (FORTE),cochrane_ongoing,Karregat 2022 (FORTE),randomized trial; results published after the review classification,0,
claude-researcher-2,claude,researcher,2,retrieval_bias/CD009532/claude-researcher-2.md,Macher 2016 (IronWoMan),Macher 2016 (IronWoMan),included,Macher 2016 (IronWoMan),randomized comparative trial,0,
claude-researcher-2,claude,researcher,2,retrieval_bias/CD009532/claude-researcher-2.md,Fontana 2014a (ISUB),Fontana 2014a (ISUB),included,Fontana 2014a (ISUB),randomized placebo-controlled trial,0,
claude-researcher-2,claude,researcher,2,retrieval_bias/CD009532/claude-researcher-2.md,Hod 2022 (DIDS),Hod 2022 (DIDS),included,Hod 2022 (DIDS),RCT,0,
claude-researcher-2,claude,researcher,2,retrieval_bias/CD009532/claude-researcher-2.md,Waldvogel 2012,Waldvogel 2012,included,Waldvogel 2012,RCT,0,
claude-researcher-2,claude,researcher,2,retrieval_bias/CD009532/claude-researcher-2.md,INTERVAL trial 2017,INTERVAL trial 2017,outside_other,,RCT of donation frequency,0,"Different intervention: donation frequency, not iron supplementation."
claude-researcher-2,claude,researcher,2,retrieval_bias/CD009532/claude-researcher-2.md,Baart 2020 (FIND'EM),Baart 2020 (FIND'EM),cochrane_excluded,Baart 2020,cluster-randomized trial of donation intervals,0,"Different intervention: ferritin-guided donation intervals, not iron supplementation."
claude-researcher-2,claude,researcher,2,retrieval_bias/CD009532/claude-researcher-2.md,REDS-II RISE study,REDS-II RISE study,outside_observational,,prospective cohort,0,
claude-researcher-3,claude,researcher,3,retrieval_bias/CD009532/claude-researcher-3.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
claude-researcher-3,claude,researcher,3,retrieval_bias/CD009532/claude-researcher-3.md,Waldvogel-Abramowski et al. — Clinical evaluation of iron treatment efficiency (Transfusion 2012;52:1566–1575),Waldvogel 2012,included,Waldvogel 2012,RCT,1,The response gives the Bryant article's journal and pages for the Waldvogel title.
claude-researcher-3,claude,researcher,3,retrieval_bias/CD009532/claude-researcher-3.md,Maghsudlu 2008,Maghsudlu 2008,included,Maghsudlu 2008,RCT,0,
claude-researcher-3,claude,researcher,3,retrieval_bias/CD009532/claude-researcher-3.md,Karregat 2022 (FORTE),Karregat 2022 (FORTE),cochrane_ongoing,Karregat 2022 (FORTE),randomized trial; results published after the review classification,0,
claude-researcher-3,claude,researcher,3,retrieval_bias/CD009532/claude-researcher-3.md,Hod 2022 (DIDS),Hod 2022 (DIDS),included,Hod 2022 (DIDS),RCT,0,
claude-researcher-3,claude,researcher,3,retrieval_bias/CD009532/claude-researcher-3.md,Macher 2016 (IronWoMan),Macher 2016 (IronWoMan),included,Macher 2016 (IronWoMan),randomized comparative trial,0,
claude-researcher-3,claude,researcher,3,retrieval_bias/CD009532/claude-researcher-3.md,Bryant 2012b,Bryant 2012b,cochrane_excluded,Bryant 2012b,prospective donor-management study,0,Excluded by Cochrane for non-randomized allocation.
claude-researcher-3,claude,researcher,3,retrieval_bias/CD009532/claude-researcher-3.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
claude-researcher-3,claude,researcher,3,retrieval_bias/CD009532/claude-researcher-3.md,Baart 2020 (FIND'EM),Baart 2020 (FIND'EM),cochrane_excluded,Baart 2020,cluster-randomized trial of donation intervals,0,"Different intervention: ferritin-guided donation intervals, not iron supplementation."
claude-researcher-4,claude,researcher,4,retrieval_bias/CD009532/claude-researcher-4.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
claude-researcher-4,claude,researcher,4,retrieval_bias/CD009532/claude-researcher-4.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
claude-researcher-4,claude,researcher,4,retrieval_bias/CD009532/claude-researcher-4.md,Radtke rapid-identification study,Radtke rapid-identification study,outside_observational,,diagnostic study,0,
claude-researcher-4,claude,researcher,4,retrieval_bias/CD009532/claude-researcher-4.md,Neiser et al. / Bock et al. — IronWoMan RCT,Macher 2016 (IronWoMan),included,Macher 2016 (IronWoMan),randomized comparative trial,1,The response supplies Neiser/Bock as authors for IronWoMan.
claude-researcher-4,claude,researcher,4,retrieval_bias/CD009532/claude-researcher-4.md,Bruggraber / Spencer et al. — Iron Supplementation in Blood Donors RCT,Hod 2022 (DIDS),included,Hod 2022 (DIDS),RCT,1,The response supplies Bruggraber/Spencer as authors for the DIDS title.
claude-researcher-4,claude,researcher,4,retrieval_bias/CD009532/claude-researcher-4.md,Karregat 2022 (FORTE),Karregat 2022 (FORTE),cochrane_ongoing,Karregat 2022 (FORTE),randomized trial; results published after the review classification,0,
claude-researcher-4,claude,researcher,4,retrieval_bias/CD009532/claude-researcher-4.md,Simon et al. iron-stores study,Simon et al. iron-stores study,outside_observational,,iron-status study,0,The response itself says the supplementation arm was unverified.
claude-researcher-4,claude,researcher,4,retrieval_bias/CD009532/claude-researcher-4.md,Waldvogel 2012,Waldvogel 2012,included,Waldvogel 2012,RCT,0,
claude-researcher-4,claude,researcher,4,retrieval_bias/CD009532/claude-researcher-4.md,Baart 2020 (FIND'EM),Baart 2020 (FIND'EM),cochrane_excluded,Baart 2020,cluster-randomized trial of donation intervals,0,"Different intervention: ferritin-guided donation intervals, not iron supplementation."
gemini-clinician-1,gemini,clinician,1,retrieval_bias/CD009532/gemini-clinician-1.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
gemini-clinician-1,gemini,clinician,1,retrieval_bias/CD009532/gemini-clinician-1.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
gemini-clinician-1,gemini,clinician,1,retrieval_bias/CD009532/gemini-clinician-1.md,Wachsmuth 2024,Wachsmuth 2024,outside_observational,,uncontrolled post-donation pilot study,0,
gemini-clinician-2,gemini,clinician,2,retrieval_bias/CD009532/gemini-clinician-2.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
gemini-clinician-2,gemini,clinician,2,retrieval_bias/CD009532/gemini-clinician-2.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
gemini-clinician-2,gemini,clinician,2,retrieval_bias/CD009532/gemini-clinician-2.md,Karregat 2022 (FORTE),Karregat 2022 (FORTE),cochrane_ongoing,Karregat 2022 (FORTE),randomized trial; results published after the review classification,0,
gemini-clinician-3,gemini,clinician,3,retrieval_bias/CD009532/gemini-clinician-3.md,Macher 2016 (IronWoMan),Macher 2016 (IronWoMan),included,Macher 2016 (IronWoMan),randomized comparative trial,0,
gemini-clinician-3,gemini,clinician,3,retrieval_bias/CD009532/gemini-clinician-3.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
gemini-clinician-3,gemini,clinician,3,retrieval_bias/CD009532/gemini-clinician-3.md,Mackintosh 1988,Mackintosh 1988,included,Mackintosh 1988,randomized trial,0,
gemini-clinician-3,gemini,clinician,3,retrieval_bias/CD009532/gemini-clinician-3.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
gemini-clinician-4,gemini,clinician,4,retrieval_bias/CD009532/gemini-clinician-4.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
gemini-clinician-4,gemini,clinician,4,retrieval_bias/CD009532/gemini-clinician-4.md,Hod 2022 (DIDS),Hod 2022 (DIDS),included,Hod 2022 (DIDS),RCT,0,
gemini-clinician-4,gemini,clinician,4,retrieval_bias/CD009532/gemini-clinician-4.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
gemini-patient-1,gemini,patient,1,retrieval_bias/CD009532/gemini-patient-1.md,Cable 1988,Cable 1988,included,Cable 1988,randomized placebo-controlled trial,0,
gemini-patient-1,gemini,patient,1,retrieval_bias/CD009532/gemini-patient-1.md,Dara 2017,Dara 2017,included,Dara 2017,RCT,0,
gemini-patient-1,gemini,patient,1,retrieval_bias/CD009532/gemini-patient-1.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
gemini-patient-2,gemini,patient,2,retrieval_bias/CD009532/gemini-patient-2.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
gemini-patient-2,gemini,patient,2,retrieval_bias/CD009532/gemini-patient-2.md,Macher 2016 (IronWoMan),Macher 2016 (IronWoMan),included,Macher 2016 (IronWoMan),randomized comparative trial,0,
gemini-patient-2,gemini,patient,2,retrieval_bias/CD009532/gemini-patient-2.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
gemini-patient-3,gemini,patient,3,retrieval_bias/CD009532/gemini-patient-3.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
gemini-patient-3,gemini,patient,3,retrieval_bias/CD009532/gemini-patient-3.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
gemini-patient-3,gemini,patient,3,retrieval_bias/CD009532/gemini-patient-3.md,Dara 2017,Dara 2017,included,Dara 2017,RCT,0,
gemini-patient-4,gemini,patient,4,retrieval_bias/CD009532/gemini-patient-4.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
gemini-patient-4,gemini,patient,4,retrieval_bias/CD009532/gemini-patient-4.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
gemini-researcher-1,gemini,researcher,1,retrieval_bias/CD009532/gemini-researcher-1.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
gemini-researcher-1,gemini,researcher,1,retrieval_bias/CD009532/gemini-researcher-1.md,Cable 1988,Cable 1988,included,Cable 1988,randomized placebo-controlled trial,0,
gemini-researcher-1,gemini,researcher,1,retrieval_bias/CD009532/gemini-researcher-1.md,Karregat 2022 (FORTE),Karregat 2022 (FORTE),cochrane_ongoing,Karregat 2022 (FORTE),randomized trial; results published after the review classification,0,
gemini-researcher-1,gemini,researcher,1,retrieval_bias/CD009532/gemini-researcher-1.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
gemini-researcher-2,gemini,researcher,2,retrieval_bias/CD009532/gemini-researcher-2.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
gemini-researcher-2,gemini,researcher,2,retrieval_bias/CD009532/gemini-researcher-2.md,Hod 2022 (DIDS),Hod 2022 (DIDS),included,Hod 2022 (DIDS),RCT,0,
gemini-researcher-2,gemini,researcher,2,retrieval_bias/CD009532/gemini-researcher-2.md,Kiss 2015 (REDS-III HEIRS),Kiss 2015 (REDS-III HEIRS),included,Kiss 2015 (REDS-III HEIRS),RCT,0,
gemini-researcher-2,gemini,researcher,2,retrieval_bias/CD009532/gemini-researcher-2.md,Macher 2016 (IronWoMan),Macher 2016 (IronWoMan),included,Macher 2016 (IronWoMan),randomized comparative trial,0,
gemini-researcher-3,gemini,researcher,3,retrieval_bias/CD009532/gemini-researcher-3.md,Mast 2016 (STRIDE),Mast 2016 (STRIDE),included,Mast 2016 (STRIDE),RCT,0,
