run_id,model,role_id,replicate,source_file,reported_citation,canonical_candidate,ground_truth_status,cochrane_study_label,design,identity_issue,notes
claude-clinician-2,claude,clinician,2,reviews/CD007912/claude-clinician-2.md,"**Svege I, Nordsletten L, Fernandes L, Risberg MA.** Exercise therapy in hip osteoarthritis—a randomized controlled trial. *(THüKo trial).* 2013–2014 (Ann Rheum Dis / related publication).",Krauß 2014,included,Krauß 2014,Cochrane-included study cluster,1,"The THüKo title and acronym identify Krauß 2014, but the response gives authors and a journal from the Fernandes cluster."
claude-clinician-2,claude,clinician,2,reviews/CD007912/claude-clinician-2.md,"**Bieler T, et al. / Dutch general-practice trial:** Effectiveness of exercise therapy added to general practitioner care in patients with hip osteoarthritis: a pragmatic randomized controlled trial. *Osteoarthritis Cartilage.* 2015.",Teirlinck 2016,included,Teirlinck 2016,Cochrane-included study cluster,1,"The title identifies Teirlinck 2016, but the response gives Bieler as lead author."
claude-clinician-2,claude,clinician,2,reviews/CD007912/claude-clinician-2.md,**A pragmatic randomized controlled study of the effectiveness and cost consequences of exercise therapy in hip osteoarthritis.** (PMID: 21078702).,Juhakoski 2011,included,Juhakoski 2011,Cochrane-included study cluster,0,
claude-clinician-2,claude,clinician,2,reviews/CD007912/claude-clinician-2.md,"**Fernandes L, Storheim K, Nordsletten L, Risberg MA.** Development of a therapeutic exercise program for patients with osteoarthritis of the hip. *Phys Ther.* 2010;90(4):592–601 (intervention development/pilot RCT feeding into later trial).",Fernandes 2010 therapeutic-exercise case report,invalid_publication_type,,case report,0,The paper describes one patient and calls for a later randomized trial.
claude-clinician-3,claude,clinician,3,reviews/CD007912/claude-clinician-3.md,"Fernandes L, Storheim K, Sandvik L, Nordsletten L, Risberg MA. Efficacy of patient education and supervised exercise vs patient education alone in patients with hip osteoarthritis: a single blind randomized clinical trial. *Osteoarthritis Cartilage*. 2010;18(10):1237–1243. || Svege I, Nordsletten L, Fernandes L, Risberg MA. Exercise therapy may postpone total hip replacement surgery in patients with hip osteoarthritis: a long-term follow-up of a randomised trial. *Ann Rheum Dis*. 2015;74(1):164–169.",Fernandes 2010,included,Fernandes 2010,Cochrane-included study cluster,0,Grouped 2 terminal-list citations to one study cluster.
claude-clinician-3,claude,clinician,3,reviews/CD007912/claude-clinician-3.md,"Bennell KL, Egerton T, Martin J, Abbott JH, Metcalf B, McManus F, Sims K, Pua YH, Wrigley TV, Forbes A, Smith C, Harris A, Buchbinder R. Effect of physical therapy on pain and function in patients with hip osteoarthritis: a randomized clinical trial. *JAMA*. 2014;311(19):1987–1997.",Bennell 2014,cochrane_excluded,Bennell 2014,Cochrane-excluded study,0,
claude-clinician-3,claude,clinician,3,reviews/CD007912/claude-clinician-3.md,"French HP, Cusack T, Brennan A, Caffrey A, Conroy R, Cuddy V, et al. Exercise and Manual Physiotherapy Arthritis Research Trial (EMPART) for osteoarthritis of the hip: a multicenter randomized controlled trial. *Arch Phys Med Rehabil*. 2013;94(2):302–314.",French 2013,included,French 2013,Cochrane-included study cluster,0,
claude-clinician-3,claude,clinician,3,reviews/CD007912/claude-clinician-3.md,"Teirlinck CH, Luijsterburg PAJ, Dekker J, Bohnen AM, Verhaar JAN, Koopmanschap MA, van Es PP, Koes BW, Bierma-Zeinstra SMA. Effectiveness of exercise therapy added to general practitioner care in patients with hip osteoarthritis: a pragmatic randomized controlled trial. *Osteoarthritis Cartilage*. 2016;24(1):82–90.",Teirlinck 2016,included,Teirlinck 2016,Cochrane-included study cluster,0,
claude-clinician-3,claude,clinician,3,reviews/CD007912/claude-clinician-3.md,"Krauss I, Steinhilber B, Haupt G, Miller R, Martus P, Janssen P. Exercise therapy in hip osteoarthritis — a randomized controlled trial (the ""Hip School"" trial, THüKo). *Dtsch Arztebl Int*. 2014;111(35–36):592–599. || Steinhilber B, Haupt G, Miller R, Janssen P, Krauss I. Exercise therapy in patients with hip osteoarthritis: effect on hip muscle strength and safety aspects of exercise — results of a randomized controlled trial. *Mod Rheumatol*. 2017;27(2):319–326.",Krauß 2014,included,Krauß 2014,Cochrane-included study cluster,0,Grouped 2 terminal-list citations to one study cluster.
claude-clinician-3,claude,clinician,3,reviews/CD007912/claude-clinician-3.md,"Foley A, Halbert J, Hewitt T, Crotty M. Does hydrotherapy improve strength and physical function in patients with osteoarthritis? A randomised controlled trial comparing a gym-based and a hydrotherapy-based strengthening programme. *Ann Rheum Dis*. 2003;62(12):1162–1167. *(mixed hip/knee cohort; land-based gym arm relevant)*",Foley 2003,included,Foley 2003,Cochrane-included study cluster,0,
claude-clinician-3,claude,clinician,3,reviews/CD007912/claude-clinician-3.md,"Tak E, Staats P, van Hespen A, Hopman-Rock M. The effects of an exercise program for older adults with osteoarthritis of the hip: a randomized clinical trial. *J Rheumatol*. 2005;32(6):1106–1113.",Tak 2005,included,Tak 2005,Cochrane-included study cluster,0,
claude-clinician-3,claude,clinician,3,reviews/CD007912/claude-clinician-3.md,"Bieler T, Siersma V, Magnusson SP, Kjaer M, Christensen HE, Beyer N. Exercise induced effects on muscle function and range of motion in patients with hip osteoarthritis. *Physiother Res Int*. 2021 (sub-study of RCT NCT01387867, reporting muscle and functional performance outcomes).",Bieler 2017,cochrane_excluded,Bieler 2017,Cochrane-excluded study,1,"The report resolves to the Bieler cluster, but the response gives the wrong publication year."
claude-clinician-4,claude,clinician,4,reviews/CD007912/claude-clinician-4.md,"**Tak E, Staats P, Van Hespen A, Hopman-Rock M.** The effects of an exercise program for older adults with osteoarthritis of the hip. *J Rheumatol.* 2005;32(6):1106-1113.",Tak 2005,included,Tak 2005,Cochrane-included study cluster,0,
claude-clinician-4,claude,clinician,4,reviews/CD007912/claude-clinician-4.md,"**Fernandes L, Storheim K, Sandvik L, Nordsletten L, Risberg MA.** Efficacy of patient education and supervised exercise vs patient education alone in patients with hip osteoarthritis: a single blind randomized clinical trial. Osteoarthritis Cartilage. 2010;18(10):1237-1243. || **Svege I, Nordsletten L, Fernandes L, Risberg MA.** Exercise therapy may postpone total hip replacement surgery in patients with hip osteoarthritis: a long-term follow-up of a randomised trial. *Ann Rheum Dis.* 2015;74(1):164-169. (Long-term follow-up of the Fernandes 2010 cohort.)",Fernandes 2010,included,Fernandes 2010,Cochrane-included study cluster,0,Grouped 2 terminal-list citations to one study cluster.
claude-clinician-4,claude,clinician,4,reviews/CD007912/claude-clinician-4.md,"**French HP, Cusack T, Brennan A, et al.** Exercise and manual physiotherapy arthritis research trial (EMPART) for osteoarthritis of the hip: a multicenter randomized controlled trial. Arch Phys Med Rehabil. 2013;94(2):302-314.",French 2013,included,French 2013,Cochrane-included study cluster,0,
claude-clinician-4,claude,clinician,4,reviews/CD007912/claude-clinician-4.md,"**Juhakoski R, Tenhonen S, Malmivaara A, et al.** A pragmatic randomized controlled study of the effectiveness and cost consequences of exercise therapy in hip osteoarthritis. Clin Rehabil. 2011;25:370-383.",Juhakoski 2011,included,Juhakoski 2011,Cochrane-included study cluster,0,
claude-clinician-4,claude,clinician,4,reviews/CD007912/claude-clinician-4.md,"**Bennell KL, Egerton T, Martin J, et al.** Effect of physical therapy on pain and function in patients with hip osteoarthritis: a randomized clinical trial. JAMA. 2014;311(19):1987-1997. (Placebo-controlled; active treatment included manual therapy and home exercise vs. sham ultrasound/gel.)",Bennell 2014,cochrane_excluded,Bennell 2014,Cochrane-excluded study,0,
claude-clinician-4,claude,clinician,4,reviews/CD007912/claude-clinician-4.md,"**Teirlinck CH, Luijsterburg PAJ, Dekker J, et al.** Effectiveness of exercise therapy added to general practitioner care in patients with hip osteoarthritis: a pragmatic randomized controlled trial. *Osteoarthritis Cartilage.* 2016;24(1):82-90.",Teirlinck 2016,included,Teirlinck 2016,Cochrane-included study cluster,0,
claude-clinician-4,claude,clinician,4,reviews/CD007912/claude-clinician-4.md,"**Krauss I, Steinhilber B, Haupt G, Miller R, Grau S, Janssen P.** Exercise therapy in hip osteoarthritis — a randomized controlled trial. *Dtsch Arztebl Int.* 2014;111(35-36):592-599. (""Hip School"" trial.)",Krauß 2014,included,Krauß 2014,Cochrane-included study cluster,0,
claude-clinician-4,claude,clinician,4,reviews/CD007912/claude-clinician-4.md,"**van Baar ME, Dekker J, Oostendorp RA, et al.** The effectiveness of exercise therapy in patients with osteoarthritis of the hip or knee: a randomized clinical trial. *J Rheumatol.* 1998;25(12):2432-2439.",van Baar 1998,included,van Baar 1998,Cochrane-included study cluster,0,
claude-patient-1,claude,patient,1,reviews/CD007912/claude-patient-1.md,"**Bennell KL, Egerton T, Martin J, et al.** *Effect of physical therapy on pain and function in patients with hip osteoarthritis: a randomized clinical trial.* JAMA. 2014;311(19):1987-97. PMID: 24846036",Bennell 2014,cochrane_excluded,Bennell 2014,Cochrane-excluded study,0,
claude-patient-1,claude,patient,1,reviews/CD007912/claude-patient-1.md,"**Hall M, Hinman RS, Knox G, et al.** *Efficacy of a very-low-calorie weight loss diet plus exercise compared with exercise alone on hip osteoarthritis pain: a randomized controlled trial.* Ann Intern Med. 2025;178(9):1227-1237.",Hall weight-loss plus exercise trial,outside_other,,randomized active-comparator trial,0,
claude-patient-1,claude,patient,1,reviews/CD007912/claude-patient-1.md,"**van Baar ME, Dekker J, Oostendorp RA, et al.** *The effectiveness of exercise therapy in patients with osteoarthritis of the hip or knee: a randomized clinical trial.* J Rheumatol. 1998;25(12):2432-9.",van Baar 1998,included,van Baar 1998,Cochrane-included study cluster,0,
claude-patient-1,claude,patient,1,reviews/CD007912/claude-patient-1.md,"**Tak E, Staats P, Van Hespen A, Hopman-Rock M.** *The effects of an exercise program for older adults with osteoarthritis of the hip.* J Rheumatol. 2005;32(6):1106-13.",Tak 2005,included,Tak 2005,Cochrane-included study cluster,0,
claude-patient-1,claude,patient,1,reviews/CD007912/claude-patient-1.md,"**Fransen M, Crosbie J, Edmonds J.** *Physical therapy is effective for patients with osteoarthritis of the knee: a randomized controlled clinical trial* — Fransen also published a comparable 2001 hip/knee exercise RCT; check J Rheumatol 2001;28(1):156-64 for the parallel hip-inclusive trial.",Fransen 2001 knee trial,outside_other,,randomized controlled trial,0,The cited trial concerns knee osteoarthritis rather than hip osteoarthritis.
claude-patient-1,claude,patient,1,reviews/CD007912/claude-patient-1.md,"**Krauss I, et al.** (Hip School trial) — results paper following the published protocol (Krauss I, Steinhilber B, Haupt G, et al., BMC Musculoskelet Disord. 2011;12:270, protocol; look for the subsequent outcomes publication).",Krauß 2014,included,Krauß 2014,Cochrane-included study cluster,0,
claude-patient-1,claude,patient,1,reviews/CD007912/claude-patient-1.md,"**Bieler T, Siersma V, Magnusson SP, et al.** *In hip osteoarthritis, Nordic Walking is superior to strength training and home-based exercise for improving function.* Scand J Med Sci Sports. 2017;27(8):873-886.",Bieler 2017,cochrane_excluded,Bieler 2017,Cochrane-excluded study,0,
claude-patient-1,claude,patient,1,reviews/CD007912/claude-patient-1.md,"**Villadsen A, Overgaard S, Holsgaard-Larsen A, Christensen R, Roos EM.** *Immediate efficacy of neuromuscular exercise in patients with severe osteoarthritis of the hip or knee: a secondary analysis from a randomized controlled trial.* J Rheumatol. 2014;41(7):1385-94. PMID: 24931956",Villadsen 2014,cochrane_excluded,Villadsen 2014,Cochrane-excluded study,0,
claude-patient-1,claude,patient,1,reviews/CD007912/claude-patient-1.md,"**Fernandes L, Storheim K, Sandvik L, Nordsletten L, Risberg MA.** *Efficacy of patient education and supervised exercise vs patient education alone in patients with hip osteoarthritis: a single blind randomized clinical trial.* Osteoarthritis Cartilage. 2010;18(10):1237-43.",Fernandes 2010,included,Fernandes 2010,Cochrane-included study cluster,0,
claude-patient-1,claude,patient,1,reviews/CD007912/claude-patient-1.md,"**Fukumoto Y, et al.** (2014) — trial comparing high- vs low-velocity strengthening exercise in hip OA, reporting functional performance benefits favoring high-velocity training with no difference in pain (cited in Østerås et al. pilot study above; search ""Fukumoto 2014 hip osteoarthritis high velocity exercise"" for full citation).",Fukumoto high- versus low-velocity resistance trial,outside_other,,randomized active-comparator trial,0,
claude-patient-1,claude,patient,1,reviews/CD007912/claude-patient-1.md,"**Østerås N, et al.** *Effects of medical exercise therapy in patients with hip osteoarthritis: a randomized controlled trial with six months follow-up. A pilot study.* (Musculoskeletal Science and Practice, ~2016).",Østerås medical-exercise pilot trial,outside_other,,randomized active-comparator pilot trial,1,"The title identifies the Østerås pilot, but the response gives conflicting journal details."
claude-patient-1,claude,patient,1,reviews/CD007912/claude-patient-1.md,"**Abbott JH, Robertson MC, Chapple C, et al. (MOA Trial Team).** *Manual therapy, exercise therapy, or both, in addition to usual care, for osteoarthritis of the hip or knee: a randomized controlled trial, 1: clinical effectiveness.* Osteoarthritis Cartilage. 2013;21(4):525-534.",Abbott 2013,included,Abbott 2013,Cochrane-included study cluster,0,
claude-patient-1,claude,patient,1,reviews/CD007912/claude-patient-1.md,"**Foley A, Halbert J, Hewitt T, Crotty M.** *Does hydrotherapy improve strength and physical function in patients with osteoarthritis – a randomised controlled trial comparing a gym-based and a hydrotherapy-based strengthening programme.* Ann Rheum Dis. 2003;62:1162-1167 (includes a land-based/gym arm as comparator).",Foley 2003,included,Foley 2003,Cochrane-included study cluster,0,
claude-patient-2,claude,patient,2,reviews/CD007912/claude-patient-2.md,"Bennell KL, Egerton T, Martin J, et al. **Effect of physical therapy on pain and function in patients with hip osteoarthritis: a randomized clinical trial.** *JAMA.* 2014;311(19):1987-97. PMID: 24846036",Bennell 2014,cochrane_excluded,Bennell 2014,Cochrane-excluded study,0,
claude-patient-2,claude,patient,2,reviews/CD007912/claude-patient-2.md,"Juhakoski R, Tenhonen S, Malmivaara A, et al. **A pragmatic randomized controlled study of the effectiveness and cost consequences of exercise therapy in hip osteoarthritis.** *Clin Rehabil.* 2011;25(4):370-83. PMID: 21078702",Juhakoski 2011,included,Juhakoski 2011,Cochrane-included study cluster,0,
claude-patient-2,claude,patient,2,reviews/CD007912/claude-patient-2.md,"Tak E, Staats P, Van Hespen A, Hopman-Rock M. **The effects of an exercise program for older adults with osteoarthritis of the hip.** *J Rheumatol.* 2005;32(6):1106-13. PMID: 15940775",Tak 2005,included,Tak 2005,Cochrane-included study cluster,0,
claude-patient-2,claude,patient,2,reviews/CD007912/claude-patient-2.md,"Bieler T, Siersma V, Magnusson SP, Kjaer M, Christensen HE, Beyer N. **In hip osteoarthritis, Nordic Walking is superior to strength training and home-based exercise for improving function.** *Scand J Med Sci Sports.* 2017;27(8):873-886. PMID: 27129607 || Bieler T, Siersma V, Magnusson SP, Kjaer M, Beyer N. **Exercise induced effects on muscle function and range of motion in patients with hip osteoarthritis.** *Physiother Res Int.* 2018;23(1). PMID: 28971551",Bieler 2017,cochrane_excluded,Bieler 2017,Cochrane-excluded study,0,Grouped 2 terminal-list citations to one study cluster.
claude-patient-2,claude,patient,2,reviews/CD007912/claude-patient-2.md,"Krauss I, et al. (trial results paper) — **Exercise therapy in hip osteoarthritis—a randomized controlled trial.** *Dtsch Arztebl Int.* 2014. PMID: 25249361 || Krauss I, Steinhilber B, et al. **Secondary Analysis of a Study on Exercise Therapy in Hip Osteoarthritis: Follow-Up Data on Pain and Physical Functioning.** *Int J Environ Res Public Health.* 2021. PMC8393441",Krauß 2014,included,Krauß 2014,Cochrane-included study cluster,0,Grouped 2 terminal-list citations to one study cluster.
claude-patient-2,claude,patient,2,reviews/CD007912/claude-patient-2.md,"Bennell KL, Ahamed Y, Bryant C, et al. **Effects of internet-based pain coping skills training before home exercise for individuals with hip osteoarthritis (HOPE trial): a randomised controlled trial.** *Pain.* 2018;159(9). PMID: 29794609",Bennell 2018 HOPE trial,outside_other,,randomized controlled trial,0,Both groups received home exercise; the randomized contrast tested prior pain-coping training.
claude-patient-2,claude,patient,2,reviews/CD007912/claude-patient-2.md,"Svege I, Nordsletten L, Fernandes L, Risberg MA. **Exercise therapy may postpone total hip replacement surgery in patients with hip osteoarthritis: a long-term follow-up of a randomised trial.** *Ann Rheum Dis.* 2015;74(1):164-9. || Fernandes L, Storheim K, Sandvik L, Nordsletten L, Risberg MA. **Efficacy of patient education and supervised exercise vs patient education alone in patients with hip osteoarthritis: a single blind randomized clinical trial.** *Osteoarthritis Cartilage.* 2010;18(10):1237-1243.",Fernandes 2010,included,Fernandes 2010,Cochrane-included study cluster,0,Grouped 2 terminal-list citations to one study cluster.
claude-patient-2,claude,patient,2,reviews/CD007912/claude-patient-2.md,"van Baar ME, Dekker J, Oostendorp RA, et al. **The effectiveness of exercise therapy in patients with osteoarthritis of the hip or knee: a randomized clinical trial.** *J Rheumatol.* 1998;25(12):2432-9.",van Baar 1998,included,van Baar 1998,Cochrane-included study cluster,0,
claude-patient-3,claude,patient,3,reviews/CD007912/claude-patient-3.md,"**Bennell KL, Egerton T, Martin J, et al.** Effect of physical therapy on pain and function in patients with hip osteoarthritis: a randomized clinical trial. *JAMA*. 2014;311(19):1987-97.",Bennell 2014,cochrane_excluded,Bennell 2014,Cochrane-excluded study,0,
claude-patient-3,claude,patient,3,reviews/CD007912/claude-patient-3.md,"**Krauss I, Steinhilber B, Haupt G, et al.** Exercise therapy in hip osteoarthritis—a randomized controlled trial (THüKo trial). *Dtsch Arztebl Int*. 2014;111(35-36):592-9. || **Krauss et al. / follow-up analysis:** Secondary analysis of a study on exercise therapy in hip osteoarthritis: follow-up data on pain and physical functioning. *J Clin Med* (MDPI). 2021.",Krauß 2014,included,Krauß 2014,Cochrane-included study cluster,0,Grouped 2 terminal-list citations to one study cluster.
claude-patient-3,claude,patient,3,reviews/CD007912/claude-patient-3.md,"**Fernandes L, Storheim K, Sandvik L, et al.** Efficacy of patient education and supervised exercise vs patient education alone in patients with hip osteoarthritis: a single blind randomized clinical trial. *Osteoarthritis Cartilage*. 2010;18(10):1237-43. || **Svege I, Nordsletten L, Fernandes L, Risberg MA.** Exercise therapy may postpone total hip replacement surgery in patients with hip osteoarthritis: a long-term follow-up of a randomized trial. *Ann Rheum Dis*. 2015;74(1):164-9.",Fernandes 2010,included,Fernandes 2010,Cochrane-included study cluster,0,Grouped 2 terminal-list citations to one study cluster.
claude-patient-3,claude,patient,3,reviews/CD007912/claude-patient-3.md,"**French HP, Cusack T, Brennan A, et al.** Exercise and Manual Physiotherapy Arthritis Research Trial (EMPART) for osteoarthritis of the hip: a multicenter randomized controlled trial. *Arch Phys Med Rehabil*. 2013;94(2):302-14.",French 2013,included,French 2013,Cochrane-included study cluster,0,
claude-patient-3,claude,patient,3,reviews/CD007912/claude-patient-3.md,"**Bennell KL, Nelligan RK, Rini C, et al.** Effects of internet-based pain coping skills training before home exercise for individuals with hip osteoarthritis (HOPE trial): a randomised controlled trial. *Pain*. 2018;159(9):1833-42.",Bennell 2018 HOPE trial,outside_other,,randomized controlled trial,0,Both groups received home exercise; the randomized contrast tested prior pain-coping training.
claude-patient-3,claude,patient,3,reviews/CD007912/claude-patient-3.md,**van der Esch et al./van Bodegom-Vos or similar Dutch pragmatic trial** — reported as: Effectiveness of exercise therapy added to general practitioner care in patients with hip osteoarthritis: a pragmatic randomized controlled trial. *Osteoarthritis Cartilage*. 2015.,Teirlinck 2016,included,Teirlinck 2016,Cochrane-included study cluster,1,"The title identifies Teirlinck 2016, but the response gives uncertain, incorrect authors."
claude-patient-3,claude,patient,3,reviews/CD007912/claude-patient-3.md,**(Pilot RCT)** Medical exercise therapy in patients with hip osteoarthritis: a randomized controlled trial with six months follow-up — a pilot study. *Musculoskelet Sci Pract* (ScienceDirect). 2016.,Østerås medical-exercise pilot trial,outside_other,,randomized active-comparator pilot trial,1,"The title identifies the Østerås pilot, but the response gives conflicting journal details."
claude-patient-4,claude,patient,4,reviews/CD007912/claude-patient-4.md,"**Fernandes L, Storheim K, Sandvik L, Nordsletten L, Risberg MA (2010).** *Efficacy of patient education and supervised exercise vs patient education alone in patients with hip osteoarthritis: a single blind randomized clinical trial.* Osteoarthritis and Cartilage, 18(10):1237–43. (Hip-only; n=109) || **Svege I, Nordsletten L, Fernandes L, Risberg MA (2015).** *Exercise therapy may postpone total hip replacement surgery in patients with hip osteoarthritis: a long-term follow-up of a randomised trial.* Annals of the Rheumatic Diseases, 74(1):164–9. (Long-term follow-up of the Fernandes et al. trial)",Fernandes 2010,included,Fernandes 2010,Cochrane-included study cluster,0,Grouped 2 terminal-list citations to one study cluster.
claude-patient-4,claude,patient,4,reviews/CD007912/claude-patient-4.md,"**Tak E, Staats P, Van Hespen A, et al. (2005).** *The effects of an exercise program for older adults with osteoarthritis of the hip.* Journal of Rheumatology, 32(6):1106–13. (Hip-only)",Tak 2005,included,Tak 2005,Cochrane-included study cluster,0,
claude-patient-4,claude,patient,4,reviews/CD007912/claude-patient-4.md,"**van Baar ME, Dekker J, Oostendorp RA, Bijl D, Voorn TB, Lemmens JA, Bijlsma JW (1998).** *The effectiveness of exercise therapy in patients with osteoarthritis of the hip or knee: a randomized clinical trial.* Journal of Rheumatology, 25(12):2432–9. (Mixed hip/knee sample) || **van Baar ME, Dekker J, Oostendorp RA, Bijl D, Voorn TB, Bijlsma JW (2001).** *Effectiveness of exercise in patients with osteoarthritis of hip or knee: nine months' follow up.* Annals of the Rheumatic Diseases, 60(12):1123–30. (Follow-up of the above trial; mixed hip/knee)",van Baar 1998,included,van Baar 1998,Cochrane-included study cluster,0,Grouped 2 terminal-list citations to one study cluster.
claude-patient-4,claude,patient,4,reviews/CD007912/claude-patient-4.md,"**Krauß I, Steinhilber B, Haupt G, Miller R, Martus P, Janßen P (2014).** *Exercise Therapy in Hip Osteoarthritis—A Randomized Controlled Trial.* Deutsches Ärzteblatt International, 111(35–36):592–9. (""Hip School"" program; hip-only, n=217)",Krauß 2014,included,Krauß 2014,Cochrane-included study cluster,0,
claude-patient-4,claude,patient,4,reviews/CD007912/claude-patient-4.md,"**French HP, Cusack T, Brennan A, Caffrey A, Conroy R, Cuddy V, et al. (2013).** *Exercise and Manual Physiotherapy Arthritis Research Trial (EMPART) for osteoarthritis of the hip: a multicenter randomized controlled trial.* Archives of Physical Medicine and Rehabilitation, 94(2):302–14. (Hip-only, n=131; compares exercise alone vs. exercise + manual therapy vs. waitlist control)",French 2013,included,French 2013,Cochrane-included study cluster,0,
claude-patient-4,claude,patient,4,reviews/CD007912/claude-patient-4.md,"**Foley A, Halbert J, Hewitt T, Crotty M (2003).** *Does hydrotherapy improve strength and physical function in patients with osteoarthritis – a randomised controlled trial comparing a gym based and a hydrotherapy based strengthening programme.* Annals of the Rheumatic Diseases, 62(12):1162–7. (Mixed hip/knee; includes a land-based/gym exercise arm)",Foley 2003,included,Foley 2003,Cochrane-included study cluster,0,
claude-patient-4,claude,patient,4,reviews/CD007912/claude-patient-4.md,"**Bieler T, et al. (2017).** *Effects of medical exercise therapy in patients with hip osteoarthritis: A randomized controlled trial with six months follow-up. A pilot study.* Musculoskeletal Science and Practice. (Hip-only pilot RCT)",Østerås medical-exercise pilot trial,outside_other,,randomized active-comparator pilot trial,1,"The title identifies the Østerås pilot, but the response gives Bieler as lead author."
claude-researcher-1,claude,researcher,1,reviews/CD007912/claude-researcher-1.md,"**Bennell KL, Egerton T, Martin J, Abbott JH, Metcalf B, McManus F, Sims K, Pua YH, Wrigley TV, Forbes A, Smith C, Harris A, Buchbinder R.** Effect of physical therapy on pain and function in patients with hip osteoarthritis: a randomized clinical trial. *JAMA*. 2014;311(19):1987–1997. PMID: 24846036.",Bennell 2014,cochrane_excluded,Bennell 2014,Cochrane-excluded study,0,
