run_id,model,role_id,replicate,source_file,reported_citation,canonical_candidate,ground_truth_status,cochrane_study_label,design,identity_issue,notes
claude-patient-3,claude,patient,3,reviews/CD001452/claude-patient-3.md,"Ogawa S, Ogihara T, Fujiwara E, Ito K, Nakano M, Nakayama S, et al. Venepuncture is preferable to heel lance for blood sampling in term neonates. *Arch Dis Child Fetal Neonatal Ed*. 2005;90(5):F432–436.",Ogawa 2005,included,Ogawa 2005,randomized factorial trial,0,
claude-patient-3,claude,patient,3,reviews/CD001452/claude-patient-3.md,"Shah VS, Taddio A, Bennett S, Speidel BD. Neonatal pain response to heel stick vs. venepuncture for routine blood sampling. *Arch Dis Child Fetal Neonatal Ed*. 1997;77(2):F143–144.",Shah 1997,included,Shah 1997,randomized controlled trial,0,
claude-patient-3,claude,patient,3,reviews/CD001452/claude-patient-3.md,"Eriksson M, Gradin M, Schollin J. Oral glucose and venepuncture reduce blood sampling pain in newborns. *Early Hum Dev*. 1999;55(3):211–218.",Eriksson 1999,included,Eriksson 1999,randomized factorial trial,0,
claude-patient-3,claude,patient,3,reviews/CD001452/claude-patient-3.md,"Kvist LJ, Jonsson K, Tornestrand BM, Edwinson Mansson M. Can venepuncture reduce the pain of neonatal PKU-sampling? A randomised study. *Vård i Norden*. 2002;22:27–30.",Kvist 2002,included,Kvist 2002,randomized controlled trial,0,
claude-patient-3,claude,patient,3,reviews/CD001452/claude-patient-3.md,Logan PW. Venepuncture versus heel prick for the collection of the newborn screening test. *Aust J Adv Nurs*. 1999;17:30–36.,Logan 1999,cochrane_excluded,Logan 1999,nonrandomized comparative study,0,The source review excludes this study because it was not randomized.
claude-patient-4,claude,patient,4,reviews/CD001452/claude-patient-4.md,"Larsson BA, Tannfeldt G, Lagercrantz H, Olsson GL. Venipuncture is more effective and less painful than heel lancing for blood tests in neonates. *Pediatrics*. 1998;101(5):882-886.",Larsson 1998,included,Larsson 1998,randomized controlled trial,0,The Pediatrics report and Rao commentary share one Cochrane study label.
claude-patient-4,claude,patient,4,reviews/CD001452/claude-patient-4.md,"Larsson BA, Tannfeldt G, Lagercrantz H, Olsson GL. Alleviation of the pain of venepuncture in neonates. *Acta Paediatrica*. 1998;87(7):774-779.",Larsson 1998 EMLA trial,invalid_comparison,,randomized placebo-controlled analgesia trial,0,The study compares EMLA with placebo before venepuncture and has no heel-lance arm.
claude-patient-4,claude,patient,4,reviews/CD001452/claude-patient-4.md,"Shah VS, Taddio A, Bennett S, Speidel BD. Neonatal pain response to heel stick vs. venepuncture for routine blood sampling. *Archives of Disease in Childhood – Fetal and Neonatal Edition*. 1997;77(2):F143-F144.",Shah 1997,included,Shah 1997,randomized controlled trial,0,
claude-patient-4,claude,patient,4,reviews/CD001452/claude-patient-4.md,"Ogawa S, Ogihara T, Fujiwara E, Ito K, Nakano M, Nakayama S, et al. Venepuncture is preferable to heel lance for blood sampling in term neonates. *Archives of Disease in Childhood – Fetal and Neonatal Edition*. 2005;90(5):F432-F436.",Ogawa 2005,included,Ogawa 2005,randomized factorial trial,0,
claude-researcher-1,claude,researcher,1,reviews/CD001452/claude-researcher-1.md,"**Larsson BA, Tannfeldt G, Lagercrantz H, Olsson GL.** Venipuncture is more effective and less painful than heel lancing for blood tests in neonates. *Pediatrics.* 1998;101(5):882–886.",Larsson 1998,included,Larsson 1998,randomized controlled trial,0,The Pediatrics report and Rao commentary share one Cochrane study label.
claude-researcher-1,claude,researcher,1,reviews/CD001452/claude-researcher-1.md,"**Shah VS, Taddio A, Bennett S, Speidel BD.** Neonatal pain response to heel stick vs venepuncture for routine blood sampling. *Arch Dis Child Fetal Neonatal Ed.* 1997;77(2):F143–144.",Shah 1997,included,Shah 1997,randomized controlled trial,0,
claude-researcher-1,claude,researcher,1,reviews/CD001452/claude-researcher-1.md,"**Eriksson M, Gradin M, Schollin J.** Oral glucose and venepuncture reduce blood sampling pain in newborns. *Early Hum Dev.* 1999;55(3):211–218. (2×2 factorial RCT: venepuncture vs. heel stick, with/without oral glucose, in healthy full-term newborns.)",Eriksson 1999,included,Eriksson 1999,randomized factorial trial,0,
claude-researcher-1,claude,researcher,1,reviews/CD001452/claude-researcher-1.md,**Logan PW.** Venepuncture versus heel prick for the collection of the Newborn Screening Test. *Aust J Adv Nurs.* 1999;17(1):30–36.,Logan 1999,cochrane_excluded,Logan 1999,nonrandomized comparative study,0,The source review excludes this study because it was not randomized.
claude-researcher-1,claude,researcher,1,reviews/CD001452/claude-researcher-1.md,"**Ogawa S, Ogihara T, Fujiwara E, Ito K, Nakano M, Nakayama S, Hachiya T, Fujimoto N, Abe H, Ban S, Ikeda E, Tamai H.** Venepuncture is preferable to heel lance for blood sampling in term neonates. *Arch Dis Child Fetal Neonatal Ed.* 2005;90(5):F432–436.",Ogawa 2005,included,Ogawa 2005,randomized factorial trial,0,
claude-researcher-1,claude,researcher,1,reviews/CD001452/claude-researcher-1.md,"**Saththasivam P, Umadevan D, Ramli N, Voralu K, Naing NN, Ilias MI, Shuib N, Tan BG, van Rostenberghe H.** Venipuncture versus heel prick for blood glucose monitoring in neonates. *Singapore Med J.* 2009;50(10):1004–1007.",Saththasivam 2009,included,Saththasivam 2009,controlled comparative study,0,
claude-researcher-2,claude,researcher,2,reviews/CD001452/claude-researcher-2.md,"**Shah VS, Taddio A, Bennett S, Speidel BD.** Neonatal pain response to heel stick vs venepuncture for routine blood sampling. *Arch Dis Child Fetal Neonatal Ed.* 1997;77(2):F143–F144. — 27 infants randomly allocated to venepuncture or heel stick; NIPS scores were higher in the heel stick group, and mothers rated their infant's pain as lower in the venepuncture group.",Shah 1997,included,Shah 1997,randomized controlled trial,0,
claude-researcher-2,claude,researcher,2,reviews/CD001452/claude-researcher-2.md,"**Larsson BA, Tannfeldt G, Lagercrantz H, Olsson GL.** Venipuncture is more effective and less painful than heel lancing for blood tests in neonates. *Pediatrics.* 1998;101(5):882–886. — 120 healthy full-term infants randomly assigned to heel lancing (large or small lancet) or venipuncture of the dorsum of the hand.",Larsson 1998,included,Larsson 1998,randomized controlled trial,0,The Pediatrics report and Rao commentary share one Cochrane study label.
claude-researcher-2,claude,researcher,2,reviews/CD001452/claude-researcher-2.md,"**Larsson BA, Tannfeldt G, Lagercrantz H, Olsson GL.** Alleviation of the pain of venepuncture in neonates. *Acta Paediatrica.* 1998;87(7):774–779.",Larsson 1998 EMLA trial,invalid_comparison,,randomized placebo-controlled analgesia trial,0,The study compares EMLA with placebo before venepuncture and has no heel-lance arm.
claude-researcher-2,claude,researcher,2,reviews/CD001452/claude-researcher-2.md,"**Eriksson M, Gradin M, Schollin J.** Oral glucose and venepuncture reduce blood sampling pain in newborns. *Early Human Development.* 1999;55(3):211–218. — 120 full-term newborns randomized to venepuncture or heel stick, with or without oral glucose; pain assessed via crying duration, PIPP score, and heart rate changes.",Eriksson 1999,included,Eriksson 1999,randomized factorial trial,0,
claude-researcher-2,claude,researcher,2,reviews/CD001452/claude-researcher-2.md,"**Ogawa S, Ogihara T, Fujiwara E, et al.** Venepuncture is preferable to heel lance for blood sampling in term neonates. *Arch Dis Child Fetal Neonatal Ed.* 2005;90(5):F432–F436. — 100 healthy full-term newborns randomized to one of four groups (VP or HL, with or without sucrose); pain assessed by neonatal facial coding system (NFCS) and crying.",Ogawa 2005,included,Ogawa 2005,randomized factorial trial,0,
claude-researcher-2,claude,researcher,2,reviews/CD001452/claude-researcher-2.md,"**Kvist LJ, Jonsson K, Tornestrand BM, Edwinson Mansson M.** Can venepuncture reduce the pain of neonatal PKU-sampling? A randomised study. *Vård i Norden.* 2002;22(3):27–30.",Kvist 2002,included,Kvist 2002,randomized controlled trial,1,"The title identifies Kvist 2002, but the response supplies a conflicting issue number or page range."
claude-researcher-2,claude,researcher,2,reviews/CD001452/claude-researcher-2.md,"**Shrestha M, Adhikari R.** Comparison of Pain Response to Venepuncture Versus Heel Lance Blood Sampling in Term Neonates. *J Nepal Paediatr Soc.* 2012;32(2):99–104. — 200 term neonates undergoing blood sampling for bilirubin or glucose estimation, randomly assigned to heel lance or venepuncture groups (100 each); pain assessed by Neonatal/Infant Pain Scale (NIPS). This study's conclusion (venepuncture less painful) aligns with the others, though a citing source notes at least one other study found the opposite direction — worth checking full text for exact effect size.",Shrestha 2012,included,Shrestha 2012,controlled comparative study,0,
claude-researcher-2,claude,researcher,2,reviews/CD001452/claude-researcher-2.md,"**Logan PW.** Venepuncture versus heel prick for the collection of the Newborn Screening Test. *Aust J Adv Nurs.* 1999;17(1):30–36. (appears in Cochrane's search results; verify inclusion/exclusion status and full-term eligibility when you access it, as I could not confirm methodology details from search snippets alone.)",Logan 1999,cochrane_excluded,Logan 1999,nonrandomized comparative study,0,The source review excludes this study because it was not randomized.
claude-researcher-2,claude,researcher,2,reviews/CD001452/claude-researcher-2.md,"**Taksande AM, Vilhekar KY, Jain M, Chitre D.** Pain response of neonates to venipuncture. *Indian J Pediatr.* 2005;72(9):751–753. — 80 healthy neonates randomly assigned to receive a venous puncture; physiological and NIPS responses measured pre/during/post-procedure. This does not compare against a heel-lance arm, so it may not meet your inclusion criteria — flagging for your own screening decision.",Taksande 2005,invalid_comparison,,venepuncture pain-response study,0,The study evaluates pain during venepuncture and has no heel-lance comparator.
claude-researcher-3,claude,researcher,3,reviews/CD001452/claude-researcher-3.md,"**Shah VS, Taddio A, Bennett S, Speidel BD.** Neonatal pain response to heel stick vs. venepuncture for routine blood sampling. *Archives of Disease in Childhood Fetal and Neonatal Edition.* 1997;77(2):F143–144.",Shah 1997,included,Shah 1997,randomized controlled trial,0,
claude-researcher-3,claude,researcher,3,reviews/CD001452/claude-researcher-3.md,"**Larsson BA, Tannfeldt G, Lagercrantz H, Olsson GL.** Venipuncture is more effective and less painful than heel lancing for blood tests in neonates. *Pediatrics.* 1998;101(5):882–886.",Larsson 1998,included,Larsson 1998,randomized controlled trial,0,The Pediatrics report and Rao commentary share one Cochrane study label.
claude-researcher-3,claude,researcher,3,reviews/CD001452/claude-researcher-3.md,"**Eriksson M, Gradin M, Schollin J.** Oral glucose and venepuncture reduce blood sampling pain in newborns. *Early Human Development.* 1999;55(3):211–218.",Eriksson 1999,included,Eriksson 1999,randomized factorial trial,0,
claude-researcher-3,claude,researcher,3,reviews/CD001452/claude-researcher-3.md,**Logan PW.** Venepuncture versus heel prick for the collection of the newborn screening test. *Australian Journal of Advanced Nursing.* 1999;17(1):30–36.,Logan 1999,cochrane_excluded,Logan 1999,nonrandomized comparative study,0,The source review excludes this study because it was not randomized.
claude-researcher-3,claude,researcher,3,reviews/CD001452/claude-researcher-3.md,"**Kvist LJ, Jonsson K, Tornestrand BM, Edwinson Mansson M.** Can venepuncture reduce the pain of neonatal PKU-sampling? A randomised study. *Vård i Norden.* 2002;22(3):27–30.",Kvist 2002,included,Kvist 2002,randomized controlled trial,1,"The title identifies Kvist 2002, but the response supplies a conflicting issue number or page range."
claude-researcher-3,claude,researcher,3,reviews/CD001452/claude-researcher-3.md,"**Ogawa S, Ogihara T, Fujiwara E, Ito K, Nakano M, Nakayama S, et al.** Venepuncture is preferable to heel lance for blood sampling in term neonates. *Archives of Disease in Childhood Fetal and Neonatal Edition.* 2005;90(5):F432–436.",Ogawa 2005,included,Ogawa 2005,randomized factorial trial,0,
claude-researcher-3,claude,researcher,3,reviews/CD001452/claude-researcher-3.md,"**Saththasivam P, Umadevan D, Ramli N, Voralu K, Naing NN, Ilias MI, Shuib N, Tan BG, van Rostenberghe H.** Venipuncture versus heel prick for blood glucose monitoring in neonates. *Singapore Medical Journal.* 2009;50(10):1004–1007.",Saththasivam 2009,included,Saththasivam 2009,controlled comparative study,0,
claude-researcher-4,claude,researcher,4,reviews/CD001452/claude-researcher-4.md,"**Shah VS, Taddio A, Bennett S, Speidel BD.** Neonatal pain response to heel stick vs venepuncture for routine blood sampling. *Arch Dis Child Fetal Neonatal Ed.* 1997;77(2):F143–F144. — RCT, n=27, term neonates, NIPS pain scores compared between groups.",Shah 1997,included,Shah 1997,randomized controlled trial,0,
claude-researcher-4,claude,researcher,4,reviews/CD001452/claude-researcher-4.md,"**Larsson BA, Tannfeldt G, Lagercrantz H, Olsson GL.** Venipuncture is more effective and less painful than heel lancing for blood tests in neonates. *Pediatrics.* 1998;101(5):882–886. — RCT, n=120 full-term PKU-screening infants, 3 arms (venepuncture, small lancet, large lancet), NFCS and crying outcomes.",Larsson 1998,included,Larsson 1998,randomized controlled trial,0,The Pediatrics report and Rao commentary share one Cochrane study label.
claude-researcher-4,claude,researcher,4,reviews/CD001452/claude-researcher-4.md,"**Logan PW.** Venepuncture versus heel prick for the collection of the Newborn Screening Test. *Aust J Adv Nurs.* 1999;17(1):30–36. — trial comparing heel prick vs. dorsal hand vein venepuncture for newborn screening collection, conducted across two maternity centres.",Logan 1999,cochrane_excluded,Logan 1999,nonrandomized comparative study,0,The source review excludes this study because it was not randomized.
claude-researcher-4,claude,researcher,4,reviews/CD001452/claude-researcher-4.md,"**Eriksson M, Gradin M, Schollin J.** Oral glucose and venepuncture reduce blood sampling pain in newborns. *Early Hum Dev.* 1999;55(3):211–218. — RCT, n=120 healthy full-term newborns, 2×2 design (venepuncture vs. heel stick, with/without oral glucose), crying time, PIPP score, heart rate.",Eriksson 1999,included,Eriksson 1999,randomized factorial trial,0,
claude-researcher-4,claude,researcher,4,reviews/CD001452/claude-researcher-4.md,"**Ogawa S, Ogihara T, Fujiwara E, et al.** Venepuncture is preferable to heel lance for blood sampling in term neonates. *Arch Dis Child Fetal Neonatal Ed.* 2005;90(5):F432–F436. — Randomised, double-blind, placebo-controlled trial, n=100 full-term newborns, 4 arms (VP/HL × sucrose/placebo), NFCS and crying.",Ogawa 2005,included,Ogawa 2005,randomized factorial trial,0,
claude-researcher-4,claude,researcher,4,reviews/CD001452/claude-researcher-4.md,"**Taksande AM, Vilhekar KY, Jain M, Chitre D.** Pain response of neonates to venipuncture. *Indian J Pediatr.* 2005;72(9):751–753. — Physiological/behavioral pain response study in neonates undergoing venepuncture.",Taksande 2005,invalid_comparison,,venepuncture pain-response study,0,The study evaluates pain during venepuncture and has no heel-lance comparator.
