run_id,model,role_id,replicate,source_file,reported_citation,canonical_candidate,ground_truth_status,cochrane_study_label,design,identity_issue,notes
claude-clinician-1,claude,clinician,1,reviews/CD010461/claude-clinician-1.md,Antinori 2008,Antinori 2008,cochrane_excluded,Antinori 2008,RCT,0,
claude-clinician-1,claude,clinician,1,reviews/CD010461/claude-clinician-1.md,Setti 2012b advanced-maternal-age IMSI trial,Setti 2012b advanced-maternal-age IMSI trial,cochrane_excluded,Setti 2012b,RCT,0,
claude-clinician-1,claude,clinician,1,reviews/CD010461/claude-clinician-1.md,Braga 2012 unexplained-infertility IMSI trial,Braga 2012 unexplained-infertility IMSI trial,outside_other,,RCT,0,
claude-clinician-1,claude,clinician,1,reviews/CD010461/claude-clinician-1.md,Moubasher 2021 IMSI cohort,Moubasher 2021 IMSI cohort,outside_observational,,open prospective cohort,0,
claude-clinician-1,claude,clinician,1,reviews/CD010461/claude-clinician-1.md,Gatimel 2016 repeated-failure IMSI study,Gatimel 2016 repeated-failure IMSI study,outside_observational,,retrospective comparative study,0,
claude-clinician-1,claude,clinician,1,reviews/CD010461/claude-clinician-1.md,Oliveira 2011 repeated-implantation-failure IMSI study,Oliveira 2011 repeated-implantation-failure IMSI study,outside_observational,,prospective comparative study,0,
claude-clinician-1,claude,clinician,1,reviews/CD010461/claude-clinician-1.md,Knez 2011 repeated-failure IMSI study,Knez 2011 repeated-failure IMSI study,cochrane_excluded,Knez 2011,prospective comparative study,0,
claude-clinician-1,claude,clinician,1,reviews/CD010461/claude-clinician-1.md,Parrella/Lara-Cerrillo 2022 high-DSB microfluidics cohort,Parrella/Lara-Cerrillo 2022 high-DSB microfluidics cohort,outside_observational,,paired retrospective cohort,0,
claude-clinician-1,claude,clinician,1,reviews/CD010461/claude-clinician-1.md,Huniadi/Zaha 2023 microfluidics study,Huniadi/Zaha 2023 microfluidics study,cochrane_awaiting,Huniadi 2023,retrospective comparative study,0,
claude-clinician-1,claude,clinician,1,reviews/CD010461/claude-clinician-1.md,NCT06005311 microfluidic-chip trial,NCT06005311 microfluidic-chip trial,cochrane_ongoing,NCT06005311 2023,ongoing RCT,0,
claude-clinician-1,claude,clinician,1,reviews/CD010461/claude-clinician-1.md,Huong 2026 microfluidics trial,Huong 2026 microfluidics trial,outside_other,,RCT,0,
claude-clinician-1,claude,clinician,1,reviews/CD010461/claude-clinician-1.md,NCT07240779 PICSI-vs-Zymot trial,NCT07240779 PICSI-vs-Zymot trial,outside_ongoing,,registered RCT,0,
claude-clinician-1,claude,clinician,1,reviews/CD010461/claude-clinician-1.md,NCT04496232 PICSI/second-ejaculate trial,NCT04496232 PICSI/second-ejaculate trial,outside_ongoing,,registered RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Miller 2019 (HABSelect),Miller 2019 (HABSelect),included,Miller 2019,multicenter RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Hozyen 2022 four-arm sperm-selection trial,Hozyen 2022 four-arm sperm-selection trial,cochrane_awaiting,Hozyen 2022,RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Hasanen 2020 PICSI-vs-MACS trial,Hasanen 2020 PICSI-vs-MACS trial,cochrane_awaiting,Hasanen 2020,RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Alegre 2016 embryo-quality PICSI trial,Alegre 2016 embryo-quality PICSI trial,cochrane_awaiting,Alegre 2016a,sibling-oocyte RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Novoselsky Persky 2021 PICSI study,Novoselsky Persky 2021 PICSI study,outside_other,,sibling-oocyte study,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Majumdar 2013 PICSI trial,Majumdar 2013 PICSI trial,cochrane_awaiting,Majumdar 2013,RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Worrilow 2013,Worrilow 2013,included,Worrilow 2013,multicenter RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Romany 2014 donor-oocyte MACS trial,Romany 2014 donor-oocyte MACS trial,cochrane_awaiting,Romany 2014,triple-blind RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Gonzalez-Ravina 2022 donor-IUI MACS trial,Gonzalez-Ravina 2022 donor-IUI MACS trial,cochrane_excluded,NCT03659812 2018,multicenter RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Ziarati 2018 MACS-DGC trial,Ziarati 2018 MACS-DGC trial,cochrane_awaiting,Ziarati 2018,prospective randomized trial,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Leandri 2013 IMSI trial,Leandri 2013 IMSI trial,outside_other,,multicenter RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Gatimel 2016 repeated-failure IMSI study,Gatimel 2016 repeated-failure IMSI study,outside_observational,,retrospective comparative study,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Balaban 2011,Balaban 2011,cochrane_excluded,Balaban 2011,RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Antinori 2008,Antinori 2008,cochrane_excluded,Antinori 2008,RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Battista/La Sala IMSI RCT,Battista/La Sala IMSI RCT,cochrane_excluded,Battista 2017,retracted RCT,0,The randomized report was retracted.
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Quinn 2022 / NCT03085433 microfluidics trial,Quinn 2022 / NCT03085433 microfluidics trial,cochrane_ongoing,NCT03085433 2017,pragmatic RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Huniadi/Zaha 2023 microfluidics study,Huniadi/Zaha 2023 microfluidics study,cochrane_awaiting,Huniadi 2023,retrospective comparative study,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Parrella/Lara-Cerrillo 2022 high-DSB microfluidics cohort,Parrella/Lara-Cerrillo 2022 high-DSB microfluidics cohort,outside_observational,,paired retrospective cohort,0,
claude-clinician-2,claude,clinician,2,reviews/CD010461/claude-clinician-2.md,Yousefi 2025 cumulus-cell-column trial,Yousefi 2025 cumulus-cell-column trial,outside_other,,double-blind RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Miller 2019 (HABSelect),Miller 2019 (HABSelect),included,Miller 2019,multicenter RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,West 2022 HABSelect mechanistic analysis,West 2022 HABSelect mechanistic analysis,cochrane_excluded,West 2022,secondary mechanistic analysis,0,The Cochrane data package records this report as the wrong study design.
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Hozyen 2022 four-arm sperm-selection trial,Hozyen 2022 four-arm sperm-selection trial,cochrane_awaiting,Hozyen 2022,RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Korosi 2017 PICSI/myo-inositol trial,Korosi 2017 PICSI/myo-inositol trial,outside_other,,RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Alegre 2025 triple-blind PICSI trial,Alegre 2025 triple-blind PICSI trial,cochrane_awaiting,Alegre 2025,triple-blind RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Gonzalez-Ravina 2022 donor-IUI MACS trial,Gonzalez-Ravina 2022 donor-IUI MACS trial,cochrane_excluded,NCT03659812 2018,multicenter RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Romany 2014 donor-oocyte MACS trial,Romany 2014 donor-oocyte MACS trial,cochrane_awaiting,Romany 2014,triple-blind RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Stimpfel 2017/2018 MACS sibling-oocyte study,Stimpfel 2017/2018 MACS sibling-oocyte study,cochrane_excluded,Stimpfel 2017,prospective sibling-oocyte study,0,The Cochrane data package records this study as not randomized.
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Jeseta 2018 MACS study,Jeseta 2018 MACS study,outside_other,,sibling-oocyte study,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Sanchez-Martin 2017 MACS study,Sanchez-Martin 2017 MACS study,outside_other,,comparative study,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Degheidy 2015 MACS study,Degheidy 2015 MACS study,outside_other,,comparative study,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Troya 2015 MACS/PICSI trial,Troya 2015 MACS/PICSI trial,cochrane_awaiting,Troya 2015,three-arm randomized study,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Yetkinel 2019,Yetkinel 2019,included,Yetkinel 2019,RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Quinn 2022 / NCT03085433 microfluidics trial,Quinn 2022 / NCT03085433 microfluidics trial,cochrane_ongoing,NCT03085433 2017,pragmatic RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Ozcan 2021 microfluidics study,Ozcan 2021 microfluidics study,outside_other,,comparative study,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Yildiz and Yuksel 2019 microfluidics study,Yildiz and Yuksel 2019 microfluidics study,outside_other,,comparative study,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,jRCT1040230045 microfluidic-device comparison,jRCT1040230045 microfluidic-device comparison,outside_other,,prospective comparative study,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Leandri 2013 IMSI trial,Leandri 2013 IMSI trial,outside_other,,multicenter RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Antinori 2008,Antinori 2008,cochrane_excluded,Antinori 2008,RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Gatimel 2016 repeated-failure IMSI study,Gatimel 2016 repeated-failure IMSI study,outside_observational,,retrospective comparative study,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Balaban 2011,Balaban 2011,cochrane_excluded,Balaban 2011,RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,Knez 2011 repeated-failure IMSI study,Knez 2011 repeated-failure IMSI study,cochrane_excluded,Knez 2011,prospective comparative study,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,2025 Korean PIEZO-ICSI trial,2025 Korean PIEZO-ICSI trial,outside_other,,sibling-oocyte RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,2025 P-167 PIEZO-ICSI trial,2025 P-167 PIEZO-ICSI trial,outside_other,,conference-report RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD010461/claude-clinician-3.md,2024 multicenter PIEZO-ICSI sibling-oocyte trial,2024 multicenter PIEZO-ICSI sibling-oocyte trial,outside_other,,sibling-oocyte trial,0,
claude-clinician-4,claude,clinician,4,reviews/CD010461/claude-clinician-4.md,Miller 2019 (HABSelect),Miller 2019 (HABSelect),included,Miller 2019,multicenter RCT,0,
claude-clinician-4,claude,clinician,4,reviews/CD010461/claude-clinician-4.md,West 2022 HABSelect mechanistic analysis,West 2022 HABSelect mechanistic analysis,cochrane_excluded,West 2022,secondary mechanistic analysis,0,The Cochrane data package records this report as the wrong study design.
claude-clinician-4,claude,clinician,4,reviews/CD010461/claude-clinician-4.md,Alegre 2025 triple-blind PICSI trial,Alegre 2025 triple-blind PICSI trial,cochrane_awaiting,Alegre 2025,triple-blind RCT,0,
claude-clinician-4,claude,clinician,4,reviews/CD010461/claude-clinician-4.md,Hozyen 2022 four-arm sperm-selection trial,Hozyen 2022 four-arm sperm-selection trial,cochrane_awaiting,Hozyen 2022,RCT,0,
claude-clinician-4,claude,clinician,4,reviews/CD010461/claude-clinician-4.md,Hasanen 2020 PICSI-vs-MACS trial,Hasanen 2020 PICSI-vs-MACS trial,cochrane_awaiting,Hasanen 2020,RCT,0,
claude-clinician-4,claude,clinician,4,reviews/CD010461/claude-clinician-4.md,Gonzalez-Ravina 2022 donor-IUI MACS trial,Gonzalez-Ravina 2022 donor-IUI MACS trial,cochrane_excluded,NCT03659812 2018,multicenter RCT,0,
claude-clinician-4,claude,clinician,4,reviews/CD010461/claude-clinician-4.md,Huniadi/Zaha 2023 microfluidics study,Huniadi/Zaha 2023 microfluidics study,cochrane_awaiting,Huniadi 2023,retrospective comparative study,0,
claude-clinician-4,claude,clinician,4,reviews/CD010461/claude-clinician-4.md,Parrella/Lara-Cerrillo 2022 high-DSB microfluidics cohort,Parrella/Lara-Cerrillo 2022 high-DSB microfluidics cohort,outside_observational,,paired retrospective cohort,0,
claude-clinician-4,claude,clinician,4,reviews/CD010461/claude-clinician-4.md,Quinn 2022 / NCT03085433 microfluidics trial,Quinn 2022 / NCT03085433 microfluidics trial,cochrane_ongoing,NCT03085433 2017,pragmatic RCT,0,
claude-clinician-4,claude,clinician,4,reviews/CD010461/claude-clinician-4.md,Leandri 2013 IMSI trial,Leandri 2013 IMSI trial,outside_other,,multicenter RCT,0,
claude-clinician-4,claude,clinician,4,reviews/CD010461/claude-clinician-4.md,Antinori 2008,Antinori 2008,cochrane_excluded,Antinori 2008,RCT,0,
claude-clinician-4,claude,clinician,4,reviews/CD010461/claude-clinician-4.md,Braga 2012 unexplained-infertility IMSI trial,Braga 2012 unexplained-infertility IMSI trial,outside_other,,RCT,0,
claude-clinician-4,claude,clinician,4,reviews/CD010461/claude-clinician-4.md,Setti 2012b advanced-maternal-age IMSI trial,Setti 2012b advanced-maternal-age IMSI trial,cochrane_excluded,Setti 2012b,RCT,0,
claude-clinician-4,claude,clinician,4,reviews/CD010461/claude-clinician-4.md,Gatimel 2016 repeated-failure IMSI study,Gatimel 2016 repeated-failure IMSI study,outside_observational,,retrospective comparative study,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Miller 2019 (HABSelect),Miller 2019 (HABSelect),included,Miller 2019,multicenter RCT,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Worrilow 2013,Worrilow 2013,included,Worrilow 2013,multicenter RCT,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,West 2022 HABSelect mechanistic analysis,West 2022 HABSelect mechanistic analysis,cochrane_excluded,West 2022,secondary mechanistic analysis,0,The Cochrane data package records this report as the wrong study design.
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Korosi 2017 PICSI/myo-inositol trial,Korosi 2017 PICSI/myo-inositol trial,outside_other,,RCT,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Alegre 2025 triple-blind PICSI trial,Alegre 2025 triple-blind PICSI trial,cochrane_awaiting,Alegre 2025,triple-blind RCT,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Hozyen 2022 four-arm sperm-selection trial,Hozyen 2022 four-arm sperm-selection trial,cochrane_awaiting,Hozyen 2022,RCT,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Hasanen 2020 PICSI-vs-MACS trial,Hasanen 2020 PICSI-vs-MACS trial,cochrane_awaiting,Hasanen 2020,RCT,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Pacheco 2020 high-SDF MACS cohort,Pacheco 2020 high-SDF MACS cohort,outside_observational,,retrospective cohort,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Ziarati 2018 MACS-DGC trial,Ziarati 2018 MACS-DGC trial,cochrane_awaiting,Ziarati 2018,prospective randomized trial,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Romany 2014 donor-oocyte MACS trial,Romany 2014 donor-oocyte MACS trial,cochrane_awaiting,Romany 2014,triple-blind RCT,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Gonzalez-Ravina 2022 donor-IUI MACS trial,Gonzalez-Ravina 2022 donor-IUI MACS trial,cochrane_excluded,NCT03659812 2018,multicenter RCT,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Bartoov 2003 IMSI study,Bartoov 2003 IMSI study,outside_other,,comparative study,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Antinori 2008,Antinori 2008,cochrane_excluded,Antinori 2008,RCT,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Leandri 2013 IMSI trial,Leandri 2013 IMSI trial,outside_other,,multicenter RCT,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Braga 2012 unexplained-infertility IMSI trial,Braga 2012 unexplained-infertility IMSI trial,outside_other,,RCT,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Setti 2012b advanced-maternal-age IMSI trial,Setti 2012b advanced-maternal-age IMSI trial,cochrane_excluded,Setti 2012b,RCT,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Gatimel 2016 repeated-failure IMSI study,Gatimel 2016 repeated-failure IMSI study,outside_observational,,retrospective comparative study,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Balaban 2011,Balaban 2011,cochrane_excluded,Balaban 2011,RCT,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Setti 2011 IMSI study,Setti 2011 IMSI study,cochrane_excluded,Setti 2011,prospective randomized study,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Moubasher 2021 IMSI cohort,Moubasher 2021 IMSI cohort,outside_observational,,open prospective cohort,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Yetkinel 2019,Yetkinel 2019,included,Yetkinel 2019,RCT,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Aydin/Saylan 2022 Fertile Chip trial,Aydin/Saylan 2022 Fertile Chip trial,outside_other,,RCT,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Uyar/Okan 2019 Fertile Plus sibling-oocyte study,Uyar/Okan 2019 Fertile Plus sibling-oocyte study,outside_other,,sibling-oocyte study,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Quinn 2022 / NCT03085433 microfluidics trial,Quinn 2022 / NCT03085433 microfluidics trial,cochrane_ongoing,NCT03085433 2017,pragmatic RCT,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Godiwala 2022 paired microfluidics cohort,Godiwala 2022 paired microfluidics cohort,outside_observational,,paired retrospective cohort,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Amjadi 2022 microfluidics cohort,Amjadi 2022 microfluidics cohort,outside_observational,,cohort study,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Parrella/Lara-Cerrillo 2022 high-DSB microfluidics cohort,Parrella/Lara-Cerrillo 2022 high-DSB microfluidics cohort,outside_observational,,paired retrospective cohort,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Ozaltin 2023 sperm-chip study,Ozaltin 2023 sperm-chip study,cochrane_awaiting,Ozaltin 2023,prospective cohort,0,
claude-patient-1,claude,patient,1,reviews/CD010461/claude-patient-1.md,Huong 2026 microfluidics trial,Huong 2026 microfluidics trial,outside_other,,RCT,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Miller 2019 (HABSelect),Miller 2019 (HABSelect),included,Miller 2019,multicenter RCT,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,West 2022 HABSelect mechanistic analysis,West 2022 HABSelect mechanistic analysis,cochrane_excluded,West 2022,secondary mechanistic analysis,0,The Cochrane data package records this report as the wrong study design.
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Parmegiani 2012a PICSI vs Sperm Slow,Parmegiani 2012a PICSI vs Sperm Slow,included,Parmegiani 2012a,RCT,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Korosi 2017 PICSI/myo-inositol trial,Korosi 2017 PICSI/myo-inositol trial,outside_other,,RCT,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Hasanen 2020 PICSI-vs-MACS trial,Hasanen 2020 PICSI-vs-MACS trial,cochrane_awaiting,Hasanen 2020,RCT,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Hozyen 2022 four-arm sperm-selection trial,Hozyen 2022 four-arm sperm-selection trial,cochrane_awaiting,Hozyen 2022,RCT,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Yetkinel 2019,Yetkinel 2019,included,Yetkinel 2019,RCT,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Ozcan 2021 microfluidics study,Ozcan 2021 microfluidics study,outside_other,,comparative study,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Ozaltin 2023 sperm-chip study,Ozaltin 2023 sperm-chip study,cochrane_awaiting,Ozaltin 2023,prospective cohort,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Huniadi/Zaha 2023 microfluidics study,Huniadi/Zaha 2023 microfluidics study,cochrane_awaiting,Huniadi 2023,retrospective comparative study,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Parrella/Lara-Cerrillo 2022 high-DSB microfluidics cohort,Parrella/Lara-Cerrillo 2022 high-DSB microfluidics cohort,outside_observational,,paired retrospective cohort,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Yildiz and Yuksel 2019 microfluidics study,Yildiz and Yuksel 2019 microfluidics study,outside_other,,comparative study,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Pujol microfluidics DNA-fragmentation study,Pujol microfluidics DNA-fragmentation study,outside_other,,comparative study,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Kocur 2022 microfluidics-ploidy study,Kocur 2022 microfluidics-ploidy study,outside_other,,comparative study,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Gonzalez-Ravina 2022 donor-IUI MACS trial,Gonzalez-Ravina 2022 donor-IUI MACS trial,cochrane_excluded,NCT03659812 2018,multicenter RCT,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Ziarati 2018 MACS-DGC trial,Ziarati 2018 MACS-DGC trial,cochrane_awaiting,Ziarati 2018,prospective randomized trial,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Romany 2014 donor-oocyte MACS trial,Romany 2014 donor-oocyte MACS trial,cochrane_awaiting,Romany 2014,triple-blind RCT,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Gil Julia 2021 autologous-oocyte MACS cohort,Gil Julia 2021 autologous-oocyte MACS cohort,outside_observational,,retrospective cohort,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Gil Julia 2022 donor-oocyte MACS cohort,Gil Julia 2022 donor-oocyte MACS cohort,outside_observational,,retrospective cohort,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Pacheco 2020 high-SDF MACS cohort,Pacheco 2020 high-SDF MACS cohort,outside_observational,,retrospective cohort,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Antinori 2008,Antinori 2008,cochrane_excluded,Antinori 2008,RCT,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Leandri 2013 IMSI trial,Leandri 2013 IMSI trial,outside_other,,multicenter RCT,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Moubasher 2021 IMSI cohort,Moubasher 2021 IMSI cohort,outside_observational,,open prospective cohort,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Knez 2011 repeated-failure IMSI study,Knez 2011 repeated-failure IMSI study,cochrane_excluded,Knez 2011,prospective comparative study,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Gatimel 2016 repeated-failure IMSI study,Gatimel 2016 repeated-failure IMSI study,outside_observational,,retrospective comparative study,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Oliveira 2011 repeated-implantation-failure IMSI study,Oliveira 2011 repeated-implantation-failure IMSI study,outside_observational,,prospective comparative study,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Yousefi 2025 cumulus-cell-column trial,Yousefi 2025 cumulus-cell-column trial,outside_other,,double-blind RCT,0,
claude-patient-2,claude,patient,2,reviews/CD010461/claude-patient-2.md,Nayar 2022 multi-arm sperm-selection study,Nayar 2022 multi-arm sperm-selection study,cochrane_awaiting,Nayar 2022,comparative study,0,
claude-patient-3,claude,patient,3,reviews/CD010461/claude-patient-3.md,Miller 2019 (HABSelect),Miller 2019 (HABSelect),included,Miller 2019,multicenter RCT,0,
