run_id,model,role_id,replicate,source_file,reported_citation,canonical_candidate,ground_truth_status,cochrane_study_label,design,identity_issue,notes
claude-clinician-2,claude,clinician,2,retrieval_bias/CD012161/claude-clinician-2.md,"**UK Insulin Aspart Study Group (Home PD, Lindholm A, Hylleberg B, Round P).** Improved glycemic control with insulin aspart: a multicenter randomized double-blind crossover trial in type 1 diabetic patients. *Diabetes Care*. 1998;21(11):1904–1909.",Home 1998 short aspart trial,outside_other,,randomized crossover trial,0,
claude-clinician-2,claude,clinician,2,retrieval_bias/CD012161/claude-clinician-2.md,"**Lindholm A, McEwen J, Riis AP.** Improved postprandial glycemic control with insulin aspart: a randomized double-blind cross-over trial in type 1 diabetes. *Diabetes Care*. 1999;22(5):801–805.",Lindholm 1999,cochrane_excluded,Lindholm 1999,randomized crossover trial,0,The review excludes this study for duration.
claude-clinician-2,claude,clinician,2,retrieval_bias/CD012161/claude-clinician-2.md,"**Home PD, Lindholm A, Riis A; European Insulin Aspart Study Group.** Insulin aspart vs. human insulin in the management of long-term blood glucose control in Type 1 diabetes mellitus: a randomized controlled trial. *Diabet Med*. 2000;17(11):762–770.",Home 2000,included,Home 2000,randomized controlled trial,0,The 2006 pre-meal insulin-aspart publication is a companion extension report.
claude-clinician-2,claude,clinician,2,retrieval_bias/CD012161/claude-clinician-2.md,"**Raskin P, Guthrie RA, Leiter L, Riis A, Jovanovic L.** Use of insulin aspart, a fast-acting insulin analog, as the mealtime insulin in the management of patients with type 1 diabetes. *Diabetes Care*. 2000;23(5):583–588.",Raskin 2000,included,Raskin 2000,randomized controlled trial,0,
claude-clinician-2,claude,clinician,2,retrieval_bias/CD012161/claude-clinician-2.md,"**Dreyer M, Prager R, Robinson A, Busch K, Ellis G, Souhami E, Van Leendert R.** Efficacy and safety of insulin glulisine in patients with type 1 diabetes. *Horm Metab Res*. 2005;37(11):702–707.",Dreyer 2005,included,Dreyer 2005,randomized controlled trial,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD012161/claude-clinician-3.md,"**Russell-Jones D, Bode BW, De Block C, et al.** Fast-Acting Insulin Aspart Improves Glycemic Control in Basal-Bolus Treatment for Type 1 Diabetes: Results of a 26-Week Multicenter, Active-Controlled, Treat-to-Target, Randomized, Parallel-Group Trial (Onset 1). *Diabetes Care*. 2017;40(7):943-950. || **Mathieu C, Bode BW, Franek E, et al.** Efficacy and safety of fast-acting insulin aspart in comparison with insulin aspart in type 1 diabetes (Onset 1): A 52-week, randomized, treat-to-target, phase III trial. *Diabetes Obes Metab*. 2018;20(5):1148-1155.",ONSET 1,included,ONSET 1,randomized controlled trial,0,Grouped 2 terminal-list citations to one study cluster.; The 26- and 52-week reports are grouped as one trial cluster.
claude-clinician-3,claude,clinician,3,retrieval_bias/CD012161/claude-clinician-3.md,"**Buse JB, Carlson AL, Komatsu M, et al.** Fast-acting insulin aspart versus insulin aspart in the setting of insulin degludec-treated type 1 diabetes: efficacy and safety from a randomized double-blind trial (Onset 8). *Diabetes Obes Metab*. 2018;20(12):2885-2893.",ONSET 8,included,ONSET 8,randomized controlled trial,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD012161/claude-clinician-3.md,"**Klaff L, Cao D, Dellva MA, et al.** Ultra rapid lispro improves postprandial glucose control compared with lispro in patients with type 1 diabetes: Results from the 26-week PRONTO-T1D study. *Diabetes Obes Metab*. 2020;22(10):1799-1807. || **Bue-Valleskey J, Klaff L, Cho JI, et al.** Long-Term Efficacy and Safety of Ultra Rapid Lispro (URLi) in Adults with Type 1 Diabetes: The PRONTO-T1D Extension. *Diabetes Ther*. 2021;12(2):3–14 (Epub 2021 Jan 15).",PRONTO-T1DM,included,PRONTO-T1DM,randomized controlled trial,1,"The extension title identifies PRONTO-T1DM, but the response supplies conflicting page details.; Grouped 2 terminal-list citations to one study cluster.; Primary, extension, CGM, and Japanese-subpopulation reports are one trial cluster."
claude-clinician-3,claude,clinician,3,retrieval_bias/CD012161/claude-clinician-3.md,"**UK Trial Group.** A randomized, controlled trial comparing insulin lispro with human soluble insulin in patients with Type 1 diabetes on intensified insulin therapy. *Diabet Med*. 2000;17(3):209-214.",UK Trial Group lispro trial,outside_other,,randomized crossover trial,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD012161/claude-clinician-3.md,"**Home PD, Lindholm A, Riis A; European Insulin Aspart Study Group.** Insulin aspart vs. human insulin in the management of long-term blood glucose control in Type 1 diabetes mellitus: a randomized controlled trial. *Diabet Med*. 2000;17(11):762-770.",Home 2000,included,Home 2000,randomized controlled trial,0,The 2006 pre-meal insulin-aspart publication is a companion extension report.
claude-clinician-3,claude,clinician,3,retrieval_bias/CD012161/claude-clinician-3.md,"**Raskin P, Riis A, Guthrie RA, Jovanovic L, Leiter L.** Use of insulin aspart, a fast-acting insulin analog, as the mealtime insulin in the management of patients with type 1 diabetes. *Diabetes Care*. 2000;23(5):583-588.",Raskin 2000,included,Raskin 2000,randomized controlled trial,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD012161/claude-clinician-3.md,"**Dreyer M, Prager R, Robinson A, Busch K, Ellis G, Souhami E, Van Leendert R.** Efficacy and safety of insulin glulisine in patients with type 1 diabetes. *Horm Metab Res*. 2005;37(11):702-707.",Dreyer 2005,included,Dreyer 2005,randomized controlled trial,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD012161/claude-clinician-3.md,"**Garg SK, Rosenstock J, Ways K.** Optimized basal-bolus insulin regimens in type 1 diabetes: insulin glulisine versus regular human insulin in combination with basal insulin glargine. *Endocr Pract*. 2005;11(1):11-17.",Garg 2005 glulisine trial,outside_other,,randomized controlled trial,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD012161/claude-clinician-4.md,"Russell-Jones D, Bode BW, De Block C, et al. Fast-Acting Insulin Aspart Improves Glycemic Control in Basal-Bolus Treatment for Type 1 Diabetes: Results of a 26-Week Multicenter, Active-Controlled, Treat-to-Target, Randomized, Parallel-Group Trial (onset 1). *Diabetes Care*. 2017;40(7):943-950. || Mathieu C, Bode BW, Franek E, et al. Efficacy and safety of fast-acting insulin aspart in comparison with insulin aspart in type 1 diabetes (onset 1): A 52-week, randomized, treat-to-target, phase III trial. *Diabetes Obes Metab*. 2018;20(5):1148-1155.",ONSET 1,included,ONSET 1,randomized controlled trial,0,Grouped 2 terminal-list citations to one study cluster.; The 26- and 52-week reports are grouped as one trial cluster.
claude-clinician-4,claude,clinician,4,retrieval_bias/CD012161/claude-clinician-4.md,"Buse JB, Carlson AL, Komatsu M, Mosenzon O, Rose L, Liang B, Buchholtz K, Horio H, Kadowaki T. Fast-acting insulin aspart versus insulin aspart in the setting of insulin degludec-treated type 1 diabetes: Efficacy and safety from a randomized double-blind trial (onset 8).",ONSET 8,included,ONSET 8,randomized controlled trial,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD012161/claude-clinician-4.md,"Kapitza C, et al. (GEMELLI 1) Efficacy and Safety of Insulin Aspart Biosimilar SAR341402 Versus Originator Insulin Aspart in People with Diabetes Treated for 26 Weeks with Multiple Daily Injections in Combination with Insulin Glargine: A Randomized Open-Label Trial. *Diabetes Technol Ther*. 2020.",GEMELLI 1,cochrane_excluded,Garg 2020b,randomized biosimilar trial,0,The primary 26-week GEMELLI 1 report is excluded for the wrong comparison.
claude-clinician-4,claude,clinician,4,retrieval_bias/CD012161/claude-clinician-4.md,"Klaff L, Cao D, Dellva MA, et al. Ultra rapid lispro improves postprandial glucose control compared with lispro in patients with type 1 diabetes: results from the 26-week PRONTO-T1D study. *Diabetes Obes Metab*. 2020;22(10):1799-1807. || (PRONTO-T1D extension) Long-Term Efficacy and Safety of Ultra Rapid Lispro (URLi) in Adults with Type 1 Diabetes: The PRONTO-T1D Extension. *Diabetes Ther*. 2021.",PRONTO-T1DM,included,PRONTO-T1DM,randomized controlled trial,0,"Grouped 2 terminal-list citations to one study cluster.; Primary, extension, CGM, and Japanese-subpopulation reports are one trial cluster."
claude-clinician-4,claude,clinician,4,retrieval_bias/CD012161/claude-clinician-4.md,(PRONTO-Pump) Compatibility and Safety of Ultra Rapid Lispro with Continuous Subcutaneous Insulin Infusion in Patients with Type 1 Diabetes: PRONTO-Pump Study.,PRONTO-Pump,outside_other,,randomized pump-compatibility trial,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD012161/claude-clinician-4.md,"UK Trial Group. A randomized, controlled trial comparing insulin lispro with human soluble insulin in patients with Type 1 diabetes on intensified insulin therapy. *Diabet Med*. 2000.",UK Trial Group lispro trial,outside_other,,randomized crossover trial,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD012161/claude-clinician-4.md,"Home PD, Lindholm A, Riis A. Insulin aspart vs. human insulin in the management of long-term blood glucose control in type 1 diabetes mellitus: a randomized controlled trial. *Diabet Med*. 2000;17:762-770. || Home PD, Hallgren P, Usadel KH, et al. Pre-meal insulin aspart compared with pre-meal soluble human insulin in type 1 diabetes. *Diabetes Res Clin Pract*. 2006;71:131-139.",Home 2000,included,Home 2000,randomized controlled trial,0,Grouped 2 terminal-list citations to one study cluster.; The 2006 pre-meal insulin-aspart publication is a companion extension report.
claude-clinician-4,claude,clinician,4,retrieval_bias/CD012161/claude-clinician-4.md,"Raskin P, Guthrie RA, Leiter L, Riis A, Jovanovic L. Use of insulin aspart, a fast-acting insulin analog, as the mealtime insulin in the management of patients with type 1 diabetes. *Diabetes Care*. 2000;23:583-588.",Raskin 2000,included,Raskin 2000,randomized controlled trial,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD012161/claude-clinician-4.md,"Tamas G, Marre M, Astorga R, Dedov I, Jacobsen J, Lindholm A. Glycaemic control in type 1 diabetic patients using optimised insulin aspart or human insulin in a randomised multinational study. *Diabetes Res Clin Pract*. 2001;54:105-114.",Tamás 2001,outside_other,,randomized controlled trial,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD012161/claude-clinician-4.md,"Standl E, Lang H, Roberts A. The 12-month efficacy and safety of insulin detemir and insulin aspart in basal-bolus therapy for type 1 diabetes. *Diabetologia*. 2004.",Hermansen/Vague analogue-regimen trial,outside_other,,randomized controlled trial,0,The intervention changes both basal and prandial insulin components.
claude-clinician-4,claude,clinician,4,retrieval_bias/CD012161/claude-clinician-4.md,"Bode BW, Weinstein R, Bell D, et al. A comparison of insulin lispro and buffered regular human insulin administered via continuous subcutaneous insulin infusion pump. (CSII population — included for completeness though not strictly MDI.)",Bode 2001 lispro-pump trial,outside_other,,randomized pump trial,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD012161/claude-patient-1.md,"Mathieu C, et al. Efficacy and safety of fast-acting insulin aspart in comparison with insulin aspart in type 1 diabetes (onset 1): a 52-week, randomized, treat-to-target, phase III trial. || Russell-Jones D, Bode BW, De Block C, et al. Fast-acting insulin aspart improves glycemic control in basal-bolus treatment for type 1 diabetes: results of a 26-week multicenter, active-controlled, treat-to-target, randomized, parallel-group trial (onset 1). *Diabetes Care*. 2017;40(7):943-950. PMID: 28356319.",ONSET 1,included,ONSET 1,randomized controlled trial,0,Grouped 2 terminal-list citations to one study cluster.; The 26- and 52-week reports are grouped as one trial cluster.
claude-patient-1,claude,patient,1,retrieval_bias/CD012161/claude-patient-1.md,"Klaff L, Cao D, Dellva MA, et al. Ultra rapid lispro improves postprandial glucose control compared with lispro in patients with type 1 diabetes: results from the 26-week PRONTO-T1D study. *Diabetes Obes Metab*. 2020;22(10):1799-1807. || Bue-Valleskey J, et al. Long-Term Efficacy and Safety of Ultra Rapid Lispro (URLi) in Adults with Type 1 Diabetes: The PRONTO-T1D Extension (52-week). *Diabetes Ther*. 2021. PMID: 33458803. || Malecki MT, Cao D, Liu R, Hardy T, Bode B, Bergenstal RM, Bue-Valleskey J. Ultra-Rapid Lispro Improves Postprandial Glucose Control and Time in Range in Type 1 Diabetes Compared to Lispro: PRONTO-T1D CGM Substudy. *Diabetes Technol Ther*. 2020.",PRONTO-T1DM,included,PRONTO-T1DM,randomized controlled trial,0,"Grouped 3 terminal-list citations to one study cluster.; Primary, extension, CGM, and Japanese-subpopulation reports are one trial cluster."
claude-patient-1,claude,patient,1,retrieval_bias/CD012161/claude-patient-1.md,"Klonoff DC, et al. Fast-Acting Insulin Aspart Versus Insulin Aspart Using a Second-Generation Hybrid Closed-Loop System in Adults With Type 1 Diabetes: A Randomized, Open-Label, Crossover Trial. *Diabetes Care*. 2021;44(10):2371.",Lee 2021 hybrid-closed-loop trial,outside_other,,randomized crossover pump trial,1,"The title identifies the Lee 2021 trial, but the response supplies a conflicting lead author."
claude-patient-1,claude,patient,1,retrieval_bias/CD012161/claude-patient-1.md,"Home PD, Lindholm A, Riis A, European Insulin Aspart Study Group. Insulin aspart vs. human insulin in the management of long-term blood glucose control in Type 1 diabetes mellitus: a randomized controlled trial. *Diabet Med*. 2000;17(11):762-770.",Home 2000,included,Home 2000,randomized controlled trial,0,The 2006 pre-meal insulin-aspart publication is a companion extension report.
claude-patient-1,claude,patient,1,retrieval_bias/CD012161/claude-patient-1.md,"Raskin P, Riis A, Guthrie RA, Jovanovic L, Leiter L. Use of insulin aspart, a fast-acting insulin analog, as the mealtime insulin in the management of patients with type 1 diabetes. *Diabetes Care*. 2000;23(5):583-588.",Raskin 2000,included,Raskin 2000,randomized controlled trial,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD012161/claude-patient-1.md,"UK Trial Group. A randomized, controlled trial comparing insulin lispro with human soluble insulin in patients with Type 1 diabetes on intensified insulin therapy. PMID: 10784225.",UK Trial Group lispro trial,outside_other,,randomized crossover trial,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD012161/claude-patient-1.md,"Perriello G, et al. (crossover comparison of lispro vs. regular human insulin, multiple centers, Czech Republic/Slovenia/Slovak Republic). PMID: 12448933.",Perriello/Skrha 2002 lispro study,outside_other,,comparative trial,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD012161/claude-patient-1.md,"Home PD, et al. Insulin analogues (insulin detemir and insulin aspart) versus traditional human insulins (NPH insulin and regular human insulin) in basal-bolus therapy for patients with Type 1 diabetes. *Diabetologia*. 2004. PMID: 15298338.",Hermansen/Vague analogue-regimen trial,outside_other,,randomized controlled trial,0,The intervention changes both basal and prandial insulin components.
claude-patient-1,claude,patient,1,retrieval_bias/CD012161/claude-patient-1.md,"Ratner RE, et al./glargine+lispro trial. Improved glycaemic control with insulin glargine plus insulin lispro: a multicentre, randomized, cross-over trial in people with Type 1 diabetes. PMID: 16492212.",Ashwell glargine-plus-lispro trial,outside_other,,randomized crossover trial,0,The intervention changes both basal and prandial insulin components.
claude-patient-1,claude,patient,1,retrieval_bias/CD012161/claude-patient-1.md,"Bode BW, Weinstein R, Bell D, et al. A comparison of insulin lispro and buffered regular human insulin administered via continuous subcutaneous insulin infusion pump. PMID: 11711322.",Bode 2001 lispro-pump trial,outside_other,,randomized pump trial,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD012161/claude-patient-1.md,"Dreyer M, Prager R, Robinson A, Busch K, Ellis G, Souhami E, Van Leendert R. Efficacy and safety of insulin glulisine in patients with type 1 diabetes. *Diabetes Care*. 2005. PMID: 16308840.",Dreyer 2005,included,Dreyer 2005,randomized controlled trial,1,"The title identifies Dreyer 2005, but the response supplies the wrong journal."
claude-patient-1,claude,patient,1,retrieval_bias/CD012161/claude-patient-1.md,"van Bon AC, et al. Insulin glulisine compared to insulin aspart and to insulin lispro administered by continuous subcutaneous insulin infusion in patients with type 1 diabetes: a randomized controlled trial. *Diabetes Technol Ther*. 2011;13(6):607-614.",van Bon 2011 pump trial,outside_other,,randomized pump trial,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD012161/claude-patient-1.md,"Bode B, et al. Comparison of insulin aspart with buffered regular insulin and insulin lispro in continuous subcutaneous insulin infusion: a randomized study in type 1 diabetes. *Diabetes Care*. 2002;25(3):439-444.",Bode 2002 aspart-pump trial,outside_other,,randomized pump trial,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD012161/claude-patient-1.md,"Weinzimer SA, et al. A randomized trial comparing continuous subcutaneous insulin infusion of insulin aspart versus insulin lispro in children and adolescents with type 1 diabetes. *Diabetes Care*. 2008;31(2):210-215.",Weinzimer 2008 pediatric pump trial,outside_other,,randomized pediatric pump trial,0,
claude-patient-2,claude,patient,2,retrieval_bias/CD012161/claude-patient-2.md,"UK Trial Group. A randomized, controlled trial comparing insulin lispro with human soluble insulin in patients with Type 1 diabetes on intensified insulin therapy. *Diabet Med.* 2000. PMID 10784225",UK Trial Group lispro trial,outside_other,,randomized crossover trial,0,
claude-patient-2,claude,patient,2,retrieval_bias/CD012161/claude-patient-2.md,"Home PD, Lindholm A, Hylleberg B, et al. Improved glycaemic control with insulin aspart: a multicentre randomized double-blind cross-over trial in type 1 diabetic patients (UK Insulin Aspart Study Group). *Diabetes Care.* 1998. PMID 9802741",Home 1998 short aspart trial,outside_other,,randomized crossover trial,0,
claude-patient-2,claude,patient,2,retrieval_bias/CD012161/claude-patient-2.md,"Lindholm A, McEwen J, Riis AP. Improved postprandial glycaemic control with insulin aspart: a randomized double-blind cross-over trial in type 1 diabetes. *Diabetes Care.* 1999;22:801–805",Lindholm 1999,cochrane_excluded,Lindholm 1999,randomized crossover trial,0,The review excludes this study for duration.
claude-patient-2,claude,patient,2,retrieval_bias/CD012161/claude-patient-2.md,"Home PD, Lindholm A, Riis A (European Insulin Aspart Study Group). Insulin aspart vs. human insulin in the management of long-term blood glucose control in Type 1 diabetes mellitus: a randomized controlled trial. *Diabet Med.* 2000;17:762–770 || Home PD, Barriocanal L, Lindholm A, et al. Pre-meal insulin aspart compared with pre-meal soluble human insulin in type 1 diabetes (3-year extension study). *Diabetes Res Clin Pract.* 2006",Home 2000,included,Home 2000,randomized controlled trial,0,Grouped 2 terminal-list citations to one study cluster.; The 2006 pre-meal insulin-aspart publication is a companion extension report.
claude-patient-2,claude,patient,2,retrieval_bias/CD012161/claude-patient-2.md,"Raskin P, Guthrie RA, Leiter L, Riis A, Jovanovic L. Use of insulin aspart, a fast-acting insulin analog, as the mealtime insulin in the management of patients with type 1 diabetes. *Diabetes Care.* 2000;23:583–588",Raskin 2000,included,Raskin 2000,randomized controlled trial,0,
