run_id,model,role_id,replicate,source_file,reported_citation,canonical_candidate,ground_truth_status,cochrane_study_label,design,identity_issue,notes
claude-clinician-2,claude,clinician,2,reviews/CD015136/claude-clinician-2.md,Margolis 2022 (HyperLink 3),Margolis 2022 (HyperLink 3),outside_other,,pragmatic cluster RCT,0,HyperLink 3 is distinct from the included 2013 HyperLink trial cluster.
claude-clinician-2,claude,clinician,2,reviews/CD015136/claude-clinician-2.md,NCT00869076 pharmacist diabetes-management trial,NCT00869076 pharmacist diabetes-management trial,outside_other,,RCT with unclear remote delivery,0,
claude-clinician-2,claude,clinician,2,reviews/CD015136/claude-clinician-2.md,Lau 2022 (TECHNOMED),Lau 2022 (TECHNOMED),outside_other,,RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD015136/claude-clinician-2.md,Sudas Na Ayutthaya 2018,Sudas Na Ayutthaya 2018,included,Sudas Na Ayutthaya 2018,RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD015136/claude-clinician-2.md,Al Ammari 2021 telepharmacy anticoagulation clinic,Al Ammari 2021 telepharmacy anticoagulation clinic,outside_observational,,uncontrolled service evaluation,0,
claude-clinician-2,claude,clinician,2,reviews/CD015136/claude-clinician-2.md,Qian 2025 (Alfalfa app),Qian 2025 (Alfalfa app),cochrane_awaiting,Qian 2025,RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD015136/claude-clinician-2.md,Zhu 2021 internet-based warfarin trial,Zhu 2021 internet-based warfarin trial,outside_other,,multicenter RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD015136/claude-clinician-2.md,Video versus face-to-face anticoagulation counseling trial,Video versus face-to-face anticoagulation counseling trial,outside_other,,RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD015136/claude-clinician-2.md,Hospital versus online anticoagulation-clinic cohort,Hospital versus online anticoagulation-clinic cohort,outside_observational,,comparative cohort,0,
claude-clinician-2,claude,clinician,2,reviews/CD015136/claude-clinician-2.md,Murray 2007 heart-failure adherence trial,Murray 2007 heart-failure adherence trial,outside_other,,hybrid-care RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD015136/claude-clinician-2.md,Hale 2016 MedSentry heart-failure trial,Hale 2016 MedSentry heart-failure trial,outside_other,,pilot RCT without pharmacist-led care,0,
claude-clinician-2,claude,clinician,2,reviews/CD015136/claude-clinician-2.md,Norway chronic-condition telemedicine trial,Norway chronic-condition telemedicine trial,outside_other,,pragmatic RCT without pharmacist-specific delivery,0,
claude-clinician-3,claude,clinician,3,reviews/CD015136/claude-clinician-3.md,Margolis 2013 (HyperLink),Margolis 2013 (HyperLink),included,Margolis 2013,cluster RCT,0,Long-term and process reports are grouped with the original HyperLink trial.
claude-clinician-3,claude,clinician,3,reviews/CD015136/claude-clinician-3.md,Ibrahim 2022,Ibrahim 2022,included,Ibrahim 2022,RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD015136/claude-clinician-3.md,Mozu 2023,Mozu 2023,included,Mozu 2023,RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD015136/claude-clinician-3.md,CELESTE (NCT06108674),CELESTE (NCT06108674),outside_other,,ongoing RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD015136/claude-clinician-3.md,Gossenheimer 2023 (TPCDT; NCT05380596),Gossenheimer 2023 (TPCDT; NCT05380596),cochrane_awaiting,Gossenheimer 2023,RCT protocol,0,
claude-clinician-3,claude,clinician,3,reviews/CD015136/claude-clinician-3.md,Jiang 2021 (Yixing),Jiang 2021 (Yixing),cochrane_excluded,Jiang 2021,non-randomized comparative study,0,
claude-clinician-3,claude,clinician,3,reviews/CD015136/claude-clinician-3.md,Qian 2025 (Alfalfa app),Qian 2025 (Alfalfa app),cochrane_awaiting,Qian 2025,RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD015136/claude-clinician-3.md,Wang 2024 heart-failure management trial,Wang 2024 heart-failure management trial,outside_other,,multicenter RCT,0,
claude-clinician-3,claude,clinician,3,reviews/CD015136/claude-clinician-3.md,Chiang Mai postal-warfarin study,Chiang Mai postal-warfarin study,outside_observational,,retrospective cohort,0,
claude-clinician-4,claude,clinician,4,reviews/CD015136/claude-clinician-4.md,Margolis 2013 (HyperLink),Margolis 2013 (HyperLink),included,Margolis 2013,cluster RCT,0,Long-term and process reports are grouped with the original HyperLink trial.
claude-clinician-4,claude,clinician,4,reviews/CD015136/claude-clinician-4.md,Margolis 2022 (HyperLink 3),Margolis 2022 (HyperLink 3),outside_other,,pragmatic cluster RCT,0,HyperLink 3 is distinct from the included 2013 HyperLink trial cluster.
claude-clinician-4,claude,clinician,4,reviews/CD015136/claude-clinician-4.md,Li 2022 hypertension telemedicine pilot,Li 2022 hypertension telemedicine pilot,outside_observational,,prospective nonrandomized cohort,0,
claude-clinician-4,claude,clinician,4,reviews/CD015136/claude-clinician-4.md,Cohen 2019/2020 diabetes-depression telehealth trial,Cohen 2019/2020 diabetes-depression telehealth trial,outside_other,,RCT with nurse-led telehealth comparator,0,
claude-clinician-4,claude,clinician,4,reviews/CD015136/claude-clinician-4.md,Karaoui 2021 anticoagulation transitions trial,Karaoui 2021 anticoagulation transitions trial,outside_other,,post-discharge RCT,0,
claude-clinician-4,claude,clinician,4,reviews/CD015136/claude-clinician-4.md,Ishani interprofessional CKD telehealth trial,Ishani interprofessional CKD telehealth trial,outside_other,,multidisciplinary RCT,0,
claude-clinician-4,claude,clinician,4,reviews/CD015136/claude-clinician-4.md,Better Outcomes for Everybody respiratory trial,Better Outcomes for Everybody respiratory trial,outside_other,,community-pharmacy RCT/protocol,0,
claude-clinician-4,claude,clinician,4,reviews/CD015136/claude-clinician-4.md,CELESTE (NCT06108674),CELESTE (NCT06108674),outside_other,,ongoing RCT,0,
claude-patient-1,claude,patient,1,reviews/CD015136/claude-patient-1.md,Al Hail et al. (UAE trial),Ibrahim 2022,included,Ibrahim 2022,RCT,1,The response attributes the UAE trial to Al Hail; the included RIS identifies Ibrahim 2022.
claude-patient-1,claude,patient,1,reviews/CD015136/claude-patient-1.md,Mozu 2023,Mozu 2023,included,Mozu 2023,RCT,0,
claude-patient-1,claude,patient,1,reviews/CD015136/claude-patient-1.md,Green 2008 (e-BP),Green 2008 (e-BP),cochrane_excluded,Green 2008,three-arm RCT,0,
claude-patient-1,claude,patient,1,reviews/CD015136/claude-patient-1.md,Magid 2013 Heart360 hypertension trial,Magid 2013 Heart360 hypertension trial,outside_other,,RCT,0,
claude-patient-1,claude,patient,1,reviews/CD015136/claude-patient-1.md,Maxwell 2016 veteran diabetes telehealth study,Maxwell 2016 veteran diabetes telehealth study,outside_observational,,comparative service evaluation,0,
claude-patient-1,claude,patient,1,reviews/CD015136/claude-patient-1.md,"UAE multifactorial pharmacist intervention, n=192","UAE multifactorial pharmacist intervention, n=192",outside_other,,hybrid-care RCT,0,
claude-patient-1,claude,patient,1,reviews/CD015136/claude-patient-1.md,Zillich 2014 home-health MTM trial,Zillich 2014 home-health MTM trial,outside_other,,pragmatic RCT,0,
claude-patient-1,claude,patient,1,reviews/CD015136/claude-patient-1.md,Wu 2025 breast-cancer remote follow-up trial,Wu 2025 breast-cancer remote follow-up trial,outside_other,,RCT published after the review search,0,
claude-patient-2,claude,patient,2,reviews/CD015136/claude-patient-2.md,Margolis 2013 (HyperLink),Margolis 2013 (HyperLink),included,Margolis 2013,cluster RCT,0,Long-term and process reports are grouped with the original HyperLink trial.
claude-patient-2,claude,patient,2,reviews/CD015136/claude-patient-2.md,Polgreen 2020 (PharmText BP),Polgreen 2020 (PharmText BP),cochrane_excluded,Polgreen 2020,cluster-RCT protocol,0,
claude-patient-2,claude,patient,2,reviews/CD015136/claude-patient-2.md,Charrois Rural RxACTION trial,Charrois Rural RxACTION trial,outside_other,,community-pharmacist RCT with in-person care,0,
claude-patient-2,claude,patient,2,reviews/CD015136/claude-patient-2.md,Sarayani 2018,Sarayani 2018,included,Sarayani 2018,RCT,0,
claude-patient-2,claude,patient,2,reviews/CD015136/claude-patient-2.md,Karaoui 2021 anticoagulation transitions trial,Karaoui 2021 anticoagulation transitions trial,outside_other,,post-discharge RCT,0,
claude-patient-2,claude,patient,2,reviews/CD015136/claude-patient-2.md,NCT01270594 COPD telepharmacy pilot,NCT01270594 COPD telepharmacy pilot,outside_other,,pilot RCT,0,
claude-patient-2,claude,patient,2,reviews/CD015136/claude-patient-2.md,Hale 2016 MedSentry heart-failure trial,Hale 2016 MedSentry heart-failure trial,outside_other,,pilot RCT without pharmacist-led care,0,
claude-patient-2,claude,patient,2,reviews/CD015136/claude-patient-2.md,Kwon and Denomme 2024 heart-failure study,Kwon and Denomme 2024 heart-failure study,outside_observational,,retrospective single-arm study,0,
claude-patient-2,claude,patient,2,reviews/CD015136/claude-patient-2.md,Tsuyuki 2015 RxACTION trial,Tsuyuki 2015 RxACTION trial,outside_other,,face-to-face pharmacist RCT,0,
claude-patient-3,claude,patient,3,reviews/CD015136/claude-patient-3.md,Sarayani 2018,Sarayani 2018,included,Sarayani 2018,RCT,0,
claude-patient-3,claude,patient,3,reviews/CD015136/claude-patient-3.md,Ihekoronye 2024,Ihekoronye 2024,included,Ihekoronye 2024,RCT,0,
claude-patient-3,claude,patient,3,reviews/CD015136/claude-patient-3.md,Odegard 2012 (MAP),Odegard 2012 (MAP),included,Odegard 2012,RCT,0,
claude-patient-3,claude,patient,3,reviews/CD015136/claude-patient-3.md,Lyons 2016 (MASE),Lyons 2016 (MASE),cochrane_excluded,Lyons 2016,RCT,0,
claude-patient-3,claude,patient,3,reviews/CD015136/claude-patient-3.md,Three-arm diabetes specialist nurse telecare trial,Three-arm diabetes specialist nurse telecare trial,outside_unresolved,,named only by intervention and design,0,
claude-patient-3,claude,patient,3,reviews/CD015136/claude-patient-3.md,Margolis 2013 (HyperLink),Margolis 2013 (HyperLink),included,Margolis 2013,cluster RCT,0,Long-term and process reports are grouped with the original HyperLink trial.
claude-patient-3,claude,patient,3,reviews/CD015136/claude-patient-3.md,Mozu 2023,Mozu 2023,included,Mozu 2023,RCT,0,
claude-patient-3,claude,patient,3,reviews/CD015136/claude-patient-3.md,Qian 2025 (Alfalfa app),Qian 2025 (Alfalfa app),cochrane_awaiting,Qian 2025,RCT,0,
claude-patient-3,claude,patient,3,reviews/CD015136/claude-patient-3.md,SMART app-assisted warfarin home-management trial,SMART app-assisted warfarin home-management trial,outside_other,,RCT protocol,0,
claude-patient-3,claude,patient,3,reviews/CD015136/claude-patient-3.md,Jiang 2021 (Yixing),Jiang 2021 (Yixing),cochrane_excluded,Jiang 2021,non-randomized comparative study,0,
claude-patient-3,claude,patient,3,reviews/CD015136/claude-patient-3.md,NCT01270594 COPD telepharmacy pilot,NCT01270594 COPD telepharmacy pilot,outside_other,,pilot RCT,0,
claude-patient-3,claude,patient,3,reviews/CD015136/claude-patient-3.md,Better Outcomes for Everybody respiratory trial,Better Outcomes for Everybody respiratory trial,outside_other,,community-pharmacy RCT/protocol,0,
claude-patient-3,claude,patient,3,reviews/CD015136/claude-patient-3.md,Choudhry 2018 (STIC2IT),Choudhry 2018 (STIC2IT),outside_other,,cluster RCT,0,
claude-patient-3,claude,patient,3,reviews/CD015136/claude-patient-3.md,University telepharmacist chronic-care pilot,University telepharmacist chronic-care pilot,outside_observational,,uncontrolled pilot,0,
claude-patient-3,claude,patient,3,reviews/CD015136/claude-patient-3.md,NCT01534559 post-discharge medicines-management trial,NCT01534559 post-discharge medicines-management trial,outside_other,,RCT,0,
claude-patient-4,claude,patient,4,reviews/CD015136/claude-patient-4.md,Choudhry 2018 (STIC2IT),Choudhry 2018 (STIC2IT),outside_other,,cluster RCT,0,
claude-patient-4,claude,patient,4,reviews/CD015136/claude-patient-4.md,Wang 2022 diabetes and hypertension trial,Wang 2022 diabetes and hypertension trial,outside_other,,post-discharge RCT,0,
claude-patient-4,claude,patient,4,reviews/CD015136/claude-patient-4.md,Gerber 2023 diabetes mHealth trial,Gerber 2023 diabetes mHealth trial,outside_other,,multicomponent RCT,0,
claude-patient-4,claude,patient,4,reviews/CD015136/claude-patient-4.md,Wu 2025 breast-cancer remote follow-up trial,Wu 2025 breast-cancer remote follow-up trial,outside_other,,RCT published after the review search,0,
claude-patient-4,claude,patient,4,reviews/CD015136/claude-patient-4.md,Qian 2025 (Alfalfa app),Qian 2025 (Alfalfa app),cochrane_awaiting,Qian 2025,RCT,0,
claude-patient-4,claude,patient,4,reviews/CD015136/claude-patient-4.md,Zhu 2021 internet-based warfarin trial,Zhu 2021 internet-based warfarin trial,outside_other,,multicenter RCT,0,
claude-patient-4,claude,patient,4,reviews/CD015136/claude-patient-4.md,Australian rural-hospital virtual-pharmacy stepped-wedge trial,Australian rural-hospital virtual-pharmacy stepped-wedge trial,outside_unresolved,,hospital-based stepped-wedge trial,0,
claude-patient-4,claude,patient,4,reviews/CD015136/claude-patient-4.md,Rural centralized pharmacist-telehealth pilot,Rural centralized pharmacist-telehealth pilot,outside_observational,,uncontrolled pilot,0,
claude-patient-4,claude,patient,4,reviews/CD015136/claude-patient-4.md,Swiss TBC-HTA trial,Swiss TBC-HTA trial,outside_unresolved,,named hybrid telehealth trial,0,
claude-researcher-1,claude,researcher,1,reviews/CD015136/claude-researcher-1.md,Margolis 2013 (HyperLink),Margolis 2013 (HyperLink),included,Margolis 2013,cluster RCT,0,Long-term and process reports are grouped with the original HyperLink trial.
claude-researcher-1,claude,researcher,1,reviews/CD015136/claude-researcher-1.md,Margolis 2022 (HyperLink 3),Margolis 2022 (HyperLink 3),outside_other,,pragmatic cluster RCT,0,HyperLink 3 is distinct from the included 2013 HyperLink trial cluster.
claude-researcher-1,claude,researcher,1,reviews/CD015136/claude-researcher-1.md,Cooney/Drawz 2015 CKD trial,Cooney/Drawz 2015 CKD trial,outside_other,,pragmatic RCT,0,
claude-researcher-1,claude,researcher,1,reviews/CD015136/claude-researcher-1.md,Ihekoronye 2024,Ihekoronye 2024,included,Ihekoronye 2024,RCT,0,
claude-researcher-1,claude,researcher,1,reviews/CD015136/claude-researcher-1.md,Brasen 2019 home-warfarin trial,Brasen 2019 home-warfarin trial,outside_other,,RCT,0,
claude-researcher-1,claude,researcher,1,reviews/CD015136/claude-researcher-1.md,Zhu 2021 internet-based warfarin trial,Zhu 2021 internet-based warfarin trial,outside_other,,multicenter RCT,0,
claude-researcher-1,claude,researcher,1,reviews/CD015136/claude-researcher-1.md,Qian 2025 (Alfalfa app),Qian 2025 (Alfalfa app),cochrane_awaiting,Qian 2025,RCT,0,
claude-researcher-1,claude,researcher,1,reviews/CD015136/claude-researcher-1.md,Murray 2007 heart-failure adherence trial,Murray 2007 heart-failure adherence trial,outside_other,,hybrid-care RCT,0,
claude-researcher-1,claude,researcher,1,reviews/CD015136/claude-researcher-1.md,Kwon and Denomme 2024 heart-failure study,Kwon and Denomme 2024 heart-failure study,outside_observational,,retrospective single-arm study,0,
claude-researcher-1,claude,researcher,1,reviews/CD015136/claude-researcher-1.md,SMART app-assisted warfarin home-management trial,SMART app-assisted warfarin home-management trial,outside_other,,RCT protocol,0,
claude-researcher-2,claude,researcher,2,reviews/CD015136/claude-researcher-2.md,Choudhry 2018 (STIC2IT),Choudhry 2018 (STIC2IT),outside_other,,cluster RCT,0,
claude-researcher-2,claude,researcher,2,reviews/CD015136/claude-researcher-2.md,"UAE multifactorial pharmacist intervention, n=192","UAE multifactorial pharmacist intervention, n=192",outside_other,,hybrid-care RCT,0,
claude-researcher-2,claude,researcher,2,reviews/CD015136/claude-researcher-2.md,Rural centralized pharmacist-telehealth pilot,Rural centralized pharmacist-telehealth pilot,outside_observational,,uncontrolled pilot,0,
claude-researcher-2,claude,researcher,2,reviews/CD015136/claude-researcher-2.md,Kidney Health app hypertension pilot,Gamal 2025 (Kidney Health app),cochrane_awaiting,Gamal 2025,RCT,1,The response calls the Kidney Health app study a hypertension pilot; the Cochrane awaiting record identifies a CKD trial by Gamal 2025.
claude-researcher-2,claude,researcher,2,reviews/CD015136/claude-researcher-2.md,Wang 2024 heart-failure management trial,Wang 2024 heart-failure management trial,outside_other,,multicenter RCT,0,
claude-researcher-2,claude,researcher,2,reviews/CD015136/claude-researcher-2.md,Older-adult pharmacist home-televisit trial,Older-adult pharmacist home-televisit trial,outside_unresolved,,two-site cluster RCT,0,
claude-researcher-2,claude,researcher,2,reviews/CD015136/claude-researcher-2.md,Wu 2025 breast-cancer remote follow-up trial,Wu 2025 breast-cancer remote follow-up trial,outside_other,,RCT published after the review search,0,
claude-researcher-2,claude,researcher,2,reviews/CD015136/claude-researcher-2.md,Qian 2025 (Alfalfa app),Qian 2025 (Alfalfa app),cochrane_awaiting,Qian 2025,RCT,0,
claude-researcher-2,claude,researcher,2,reviews/CD015136/claude-researcher-2.md,Brasen 2019 home-warfarin trial,Brasen 2019 home-warfarin trial,outside_other,,RCT,0,
claude-researcher-2,claude,researcher,2,reviews/CD015136/claude-researcher-2.md,Zhu 2021 internet-based warfarin trial,Zhu 2021 internet-based warfarin trial,outside_other,,multicenter RCT,0,
claude-researcher-2,claude,researcher,2,reviews/CD015136/claude-researcher-2.md,Chiang Mai postal-warfarin study,Chiang Mai postal-warfarin study,outside_observational,,retrospective cohort,0,
claude-researcher-2,claude,researcher,2,reviews/CD015136/claude-researcher-2.md,Spanish HIV teleconsultation and home-delivery cohort,Spanish HIV teleconsultation and home-delivery cohort,outside_observational,,cohort study,0,
claude-researcher-2,claude,researcher,2,reviews/CD015136/claude-researcher-2.md,Spanish HIV Virtual Hospital trial,Spanish HIV Virtual Hospital trial,outside_other,,RCT,0,
claude-researcher-2,claude,researcher,2,reviews/CD015136/claude-researcher-2.md,TELnet@NRW,TELnet@NRW,outside_other,,stepped-wedge cluster RCT without pharmacist-specific delivery,0,
claude-researcher-3,claude,researcher,3,reviews/CD015136/claude-researcher-3.md,Karaoui 2021 anticoagulation transitions trial,Karaoui 2021 anticoagulation transitions trial,outside_other,,post-discharge RCT,0,
claude-researcher-3,claude,researcher,3,reviews/CD015136/claude-researcher-3.md,Taiwan digital HBPM case-management study,Taiwan digital HBPM case-management study,outside_observational,,nationwide observational study,0,
claude-researcher-3,claude,researcher,3,reviews/CD015136/claude-researcher-3.md,Margolis 2022 (HyperLink 3),Margolis 2022 (HyperLink 3),outside_other,,pragmatic cluster RCT,0,HyperLink 3 is distinct from the included 2013 HyperLink trial cluster.
claude-researcher-3,claude,researcher,3,reviews/CD015136/claude-researcher-3.md,Wang 2022 diabetes and hypertension trial,Wang 2022 diabetes and hypertension trial,outside_other,,post-discharge RCT,0,
claude-researcher-3,claude,researcher,3,reviews/CD015136/claude-researcher-3.md,Gerber 2023 diabetes mHealth trial,Gerber 2023 diabetes mHealth trial,outside_other,,multicomponent RCT,0,
claude-researcher-3,claude,researcher,3,reviews/CD015136/claude-researcher-3.md,Ihekoronye 2024,Ihekoronye 2024,included,Ihekoronye 2024,RCT,0,
claude-researcher-3,claude,researcher,3,reviews/CD015136/claude-researcher-3.md,Gay 2006 pediatric diabetes telecare trial,Gay 2006 pediatric diabetes telecare trial,outside_other,,RCT,0,
claude-researcher-3,claude,researcher,3,reviews/CD015136/claude-researcher-3.md,Alanazi 2022 virtual anticoagulation study,Alanazi 2022 virtual anticoagulation study,outside_other,,crossover comparative study,0,
claude-researcher-3,claude,researcher,3,reviews/CD015136/claude-researcher-3.md,Al Ammari 2021 telepharmacy anticoagulation clinic,Al Ammari 2021 telepharmacy anticoagulation clinic,outside_observational,,uncontrolled service evaluation,0,
claude-researcher-3,claude,researcher,3,reviews/CD015136/claude-researcher-3.md,Fox 2025 heart-failure telehealth study,Fox 2025 heart-failure telehealth study,outside_observational,,nonrandomized controlled study,0,
claude-researcher-3,claude,researcher,3,reviews/CD015136/claude-researcher-3.md,De Vera 2014 (EmPhAsIS),De Vera 2014 (EmPhAsIS),cochrane_excluded,De Vera 2014,cluster-RCT protocol,0,
claude-researcher-3,claude,researcher,3,reviews/CD015136/claude-researcher-3.md,Bynum 2001,Bynum 2001,included,Bynum 2001,RCT,0,
claude-researcher-3,claude,researcher,3,reviews/CD015136/claude-researcher-3.md,India pharmacist-psychiatrist depression trial,India pharmacist-psychiatrist depression trial,outside_other,,in-person collaborative-care RCT,0,
claude-researcher-3,claude,researcher,3,reviews/CD015136/claude-researcher-3.md,D-PATH pharmacist diabetes pathway,D-PATH pharmacist diabetes pathway,outside_other,,ongoing community-pharmacy trial,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,Al Ammari 2021 telepharmacy anticoagulation clinic,Al Ammari 2021 telepharmacy anticoagulation clinic,outside_observational,,uncontrolled service evaluation,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,Greenwood 2015 diabetes telehealth trial,Greenwood 2015 diabetes telehealth trial,outside_other,,RCT without a clear pharmacist-led remote intervention,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,Ihekoronye 2024,Ihekoronye 2024,included,Ihekoronye 2024,RCT,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,Sarayani 2018,Sarayani 2018,included,Sarayani 2018,RCT,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,FRIEND diabetes trial,FRIEND diabetes trial,outside_other,,RCT without a clear pharmacist-led remote intervention,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,Nuttall 2024 remote-pharmacist ACO cohort,Nuttall 2024 remote-pharmacist ACO cohort,outside_observational,,retrospective comparative cohort,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,Margolis 2022 (HyperLink 3),Margolis 2022 (HyperLink 3),outside_other,,pragmatic cluster RCT,0,HyperLink 3 is distinct from the included 2013 HyperLink trial cluster.
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,Ibrahim 2022,Ibrahim 2022,included,Ibrahim 2022,RCT,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,Li 2022 hypertension telemedicine pilot,Li 2022 hypertension telemedicine pilot,outside_observational,,prospective nonrandomized cohort,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,Choudhry 2018 (STIC2IT),Choudhry 2018 (STIC2IT),outside_other,,cluster RCT,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,"Rural telepharmacy medication-use quality study, 2013-2019","Rural telepharmacy medication-use quality study, 2013-2019",outside_observational,,comparative observational study,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,Spanish HIV teleconsultation and home-delivery cohort,Spanish HIV teleconsultation and home-delivery cohort,outside_observational,,cohort study,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,Atrium Health HIV specialty-pharmacy cohort,Atrium Health HIV specialty-pharmacy cohort,outside_observational,,retrospective cohort,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,Young 2012 (PARTE),Young 2012 (PARTE),included,Young 2012,pilot RCT,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,Missouri telephonic asthma medication-review pilot,Missouri telephonic asthma medication-review pilot,outside_unresolved,,pilot comparative study,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,Bynum 2001,Bynum 2001,included,Bynum 2001,RCT,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,Fox 2025 heart-failure telehealth study,Fox 2025 heart-failure telehealth study,outside_observational,,nonrandomized controlled study,0,
claude-researcher-4,claude,researcher,4,reviews/CD015136/claude-researcher-4.md,NPS MedicineWise heart-failure app pilot,NPS MedicineWise heart-failure app pilot,outside_other,,pilot RCT,0,
gemini-clinician-1,gemini,clinician,1,reviews/CD015136/gemini-clinician-1.md,Jarab 2012 diabetes trial,Jarab 2012 diabetes trial,outside_other,,hybrid-care RCT,0,
gemini-clinician-1,gemini,clinician,1,reviews/CD015136/gemini-clinician-1.md,Margolis 2013 (HyperLink),Margolis 2013 (HyperLink),included,Margolis 2013,cluster RCT,0,Long-term and process reports are grouped with the original HyperLink trial.
gemini-clinician-1,gemini,clinician,1,reviews/CD015136/gemini-clinician-1.md,Li 2022 hypertension telemedicine pilot,Li 2022 hypertension telemedicine pilot,outside_observational,,prospective nonrandomized cohort,0,
gemini-clinician-1,gemini,clinician,1,reviews/CD015136/gemini-clinician-1.md,Carter 2018 (ICARE),Carter 2018 (ICARE),outside_other,,cluster RCT,0,
gemini-clinician-2,gemini,clinician,2,reviews/CD015136/gemini-clinician-2.md,Choudhry 2018 (STIC2IT),Choudhry 2018 (STIC2IT),outside_other,,cluster RCT,0,
gemini-clinician-2,gemini,clinician,2,reviews/CD015136/gemini-clinician-2.md,Kennelty 2021 remote clinical-pharmacy trial,Kennelty 2021 remote clinical-pharmacy trial,outside_other,,cluster RCT,0,
gemini-clinician-2,gemini,clinician,2,reviews/CD015136/gemini-clinician-2.md,Ibrahim 2022,Ibrahim 2022,included,Ibrahim 2022,RCT,0,
gemini-clinician-3,gemini,clinician,3,reviews/CD015136/gemini-clinician-3.md,Mozu 2023,Mozu 2023,included,Mozu 2023,RCT,0,
gemini-clinician-3,gemini,clinician,3,reviews/CD015136/gemini-clinician-3.md,Margolis 2022 (HyperLink 3),Margolis 2022 (HyperLink 3),outside_other,,pragmatic cluster RCT,0,HyperLink 3 is distinct from the included 2013 HyperLink trial cluster.
