run_id,model,role_id,replicate,source_file,reported_citation,canonical_candidate,ground_truth_status,cochrane_study_label,design,identity_issue,notes
claude-clinician-2,claude,clinician,2,retrieval_bias/CD010051/claude-clinician-2.md,"Wirta DL, Torkildsen GL, Moreira HR, et al. Efficacy and safety of a water-free topical cyclosporine, 0.1%, solution for the treatment of moderate to severe dry eye disease: the ESSENCE-2 randomized clinical trial. *JAMA Ophthalmol*. 2023;141(5):459-466. || Wirta DL, Galor A, Aune CA, et al. Long-term safety and efficacy of a water-free cyclosporine 0.1% ophthalmic solution for treatment of dry eye disease: ESSENCE-2 open-label extension. *Clin Ophthalmol*. 2024.",Akpek 2023,included,Akpek 2023,Cochrane-included study cluster,1,"The ESSENCE-2 report identifies Akpek 2023, but the response gives another lead author.; Grouped 2 terminal-list citations to one study cluster."
claude-clinician-2,claude,clinician,2,retrieval_bias/CD010051/claude-clinician-2.md,"COSMO trial: cyclosporine A (0.05%) ophthalmic gel in the treatment of dry eye disease — multicenter, randomized, double-masked phase III trial. *Drug Des Devel Ther*. 2022.",Peng 2022,included,Peng 2022,Cochrane-included study cluster,0,
claude-clinician-2,claude,clinician,2,retrieval_bias/CD010051/claude-clinician-2.md,"Kang MJ, Kim YH, Chou M, et al. Evaluation of the efficacy and safety of a novel 0.05% cyclosporin A topical nanoemulsion in primary Sjögren's syndrome dry eye.",Kang 2020,included,Kang 2020,Cochrane-included study cluster,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD010051/claude-clinician-3.md,"Stevenson D, Tauber J, Reis BL; Cyclosporin A Phase 2 Study Group. Efficacy and safety of cyclosporin A ophthalmic emulsion in the treatment of moderate-to-severe dry eye disease: a dose-ranging, randomized trial. *Ophthalmology*. 2000;107(5):967–974.",Stevenson 2000,included,Stevenson 2000,Cochrane-included study cluster,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD010051/claude-clinician-3.md,"Sall K, Stevenson OD, Mundorf TK, Reis BL; CsA Phase 3 Study Group. Two multicenter, randomized studies of the efficacy and safety of cyclosporine ophthalmic emulsion in moderate to severe dry eye disease. *Ophthalmology*. 2000;107(4):631–639. || Barber LD, Pflugfelder SC, Tauber J, Foulks GN. Phase III safety evaluation of cyclosporine 0.1% ophthalmic emulsion administered twice daily to dry eye disease patients for up to 3 years. *Ophthalmology*. 2005;112(10):1790–1794. (open-label extension)",Sall 2000,included,Sall 2000,Cochrane-included study cluster,0,Grouped 2 terminal-list citations to one study cluster.
claude-clinician-3,claude,clinician,3,retrieval_bias/CD010051/claude-clinician-3.md,"Chen M, Gong L, Sun X, et al. A comparison of cyclosporine 0.05% ophthalmic emulsion versus vehicle in Chinese patients with moderate to severe dry eye disease: an eight-week, multicenter, randomized, double-blind, parallel-group trial. *J Ocul Pharmacol Ther*. 2010;26(4):361–366.",Chen 2010,included,Chen 2010,Cochrane-included study cluster,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD010051/claude-clinician-3.md,"Chen D, Zhang S, Bian A, Hong J, Deng Y, Zhang M, Chen W, Shao Y, Zhao J. Efficacy and safety of 0.05% cyclosporine ophthalmic emulsion in treatment of Chinese patients with moderate to severe dry eye disease: a 12-week, multicenter, randomized, double-masked, placebo-controlled phase III clinical study. *Medicine (Baltimore)*. 2019;98(31):e16710.",Chen 2019,included,Chen 2019,Cochrane-included study cluster,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD010051/claude-clinician-3.md,"Leonardi A, Van Setten G, Amrane M, Ismail D, Garrigue JS, Figueiredo FC, Baudouin C. Efficacy and safety of 0.1% ciclosporin A cationic emulsion in dry eye disease: a pooled analysis of two double-masked, randomised, vehicle-controlled phase III clinical studies (SICCANOVE and SANSIKA). *Br J Ophthalmol*. 2019;103(1):125–131. || Leonardi A, Van Setten G, et al. Efficacy and safety of 0.1% cyclosporine A cationic emulsion in the treatment of severe dry eye disease (SANSIKA study). *Ophthalmology* / related publication (multicenter RCT). || Labetoulle M, Leonardi A, Amrane M, Ismail D, Garrigue JS, Garhöfer G, Sainz de la Maza M, Baudouin C. Persistence of efficacy of 0.1% cyclosporin A cationic emulsion in subjects with severe keratitis due to dry eye disease: a nonrandomized, open-label extension of the SANSIKA study. *Clin Ther*. 2018;40(11):1894–1906.",Leonardi 2016,included,Leonardi 2016,Cochrane-included study cluster,0,Grouped 3 terminal-list citations to one study cluster.
claude-clinician-3,claude,clinician,3,retrieval_bias/CD010051/claude-clinician-3.md,"Sheppard JD, Wirta DL, McLaurin E, et al. A water-free 0.1% cyclosporine A solution for treatment of dry eye disease: results of the randomized phase 2B/3 ESSENCE study. *Cornea*. 2021;40(10):1290–1297.",Sheppard 2021,included,Sheppard 2021,Cochrane-included study cluster,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD010051/claude-clinician-3.md,"Akpek EK, Wirta DL, Downing JE, Tauber J, Sheppard JD, Ciolino JB, Meides AS, Krösser S. Efficacy and safety of a water-free topical cyclosporine, 0.1%, solution for the treatment of moderate to severe dry eye disease: the ESSENCE-2 randomized clinical trial. *JAMA Ophthalmol*. 2023;141(5):459–466. || Wirta D, et al. Long-term safety and efficacy of a water-free cyclosporine 0.1% ophthalmic solution for treatment of dry eye disease: ESSENCE-2 open-label extension. *Cornea*. 2024/2025 (open-label extension study).",Akpek 2023,included,Akpek 2023,Cochrane-included study cluster,1,"The ESSENCE-2 report identifies Akpek 2023, but the response gives another lead author.; Grouped 2 terminal-list citations to one study cluster."
claude-clinician-3,claude,clinician,3,retrieval_bias/CD010051/claude-clinician-3.md,"Akpek EK, Sheppard JD, Hamm A, Angstmann-Mehr S, Krösser S. Efficacy of a new water-free topical cyclosporine 0.1% solution for optimizing the ocular surface in patients with dry eye and cataract. *J Cataract Refract Surg*. 2024;50(6):644–650.",Akpek 2024 pre-cataract ocular-surface trial,outside_other,,randomized controlled trial,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD010051/claude-clinician-3.md,"China bridging trial of water-free cyclosporine 0.1% (SHR8028): randomized, multicenter, double-blind, phase 3 trial across 12 Chinese hospitals (2021–2022), reported in Ophthalmology Times/HCPLive coverage of the primary trial data.",Peng 2024,included,Peng 2024,Cochrane-included study cluster,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD010051/claude-clinician-3.md,"Micellar nano-particulate (MNP) cyclosporine RCT: multicenter, active-controlled (vs Restasis) randomized trial in moderate-to-severe keratoconjunctivitis sicca, published in a peer-reviewed ophthalmology journal (PMC10041473).",Rao 2023,included,Rao 2023,Cochrane-included study cluster,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD010051/claude-clinician-3.md,"AUDREY trial (voclosporin ophthalmic solution): Phase 2/3, randomized, double-masked, vehicle-controlled, dose-ranging trial (0.05%, 0.10%, 0.20% VOS vs vehicle) in dry eye syndrome (ClinicalTrials.gov NCT04147650; results publication if you need the peer-reviewed citation, I can pull that separately).",NCT04147650 AUDREY voclosporin trial,outside_other,,randomized controlled trial of a different intervention,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD010051/claude-clinician-3.md,"Straub M, Bron AM, Muselier-Mathieu A, Creuzot-Garcher C. Long-term outcome after topical ciclosporin in severe dry eye disease with a 10-year follow-up. *Br J Ophthalmol*. 2016;100(11):1547–1550. (retrospective long-term cohort — primary data, not a review)",Straub 2016 ten-year follow-up,outside_observational,,retrospective long-term cohort,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD010051/claude-clinician-3.md,"Wilson SE, Perry HD. Long-term resolution of chronic dry eye symptoms and signs after topical cyclosporine treatment. *Ophthalmology*. 2007;114(1):76–79. (retrospective case series)",Wilson 2007 long-term resolution case series,outside_observational,,retrospective case series,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,"Sall K, Stevenson OD, Mundorf TK, Reis BL; CsA Phase 3 Study Group. Two multicenter, randomized studies of the efficacy and safety of cyclosporine ophthalmic emulsion in moderate to severe dry eye disease. *Ophthalmology*. 2000;107(4):631–639. || Barber LD, Pflugfelder SC, Tauber J, Foulks GN. Phase III safety evaluation of cyclosporine 0.1% ophthalmic emulsion administered twice daily to dry eye disease patients for up to 3 years. *Ophthalmology*. 2005;112(10):1790–1794. || Turner K, Pflugfelder SC, Ji Z, Feuer WJ, Stern M, Reis BL. Interleukin-6 levels in the conjunctival epithelium of patients with dry eye disease treated with cyclosporine ophthalmic emulsion. *Cornea*. 2000;19(4):492–496.",Sall 2000,included,Sall 2000,Cochrane-included study cluster,0,Grouped 3 terminal-list citations to one study cluster.
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,"Stevenson D, Tauber J, Reis BL; Cyclosporin A Phase 2 Study Group. Efficacy and safety of cyclosporin A ophthalmic emulsion in the treatment of moderate-to-severe dry eye disease: a dose-ranging, randomized trial. *Ophthalmology*. 2000;107(5):967–974.",Stevenson 2000,included,Stevenson 2000,Cochrane-included study cluster,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,"Goldberg DF, Malhotra RP, Schechter BA, Justice A, Weiss SL, Sheppard JD. A phase 3, randomized, double-masked study of OTX-101 ophthalmic solution 0.09% in the treatment of dry eye disease. *Ophthalmology*. 2019;126(9):1230–1237.",Goldberg 2019,included,Goldberg 2019,Cochrane-included study cluster,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,"Tauber J, Schechter BA, Bacharach J, et al. A phase II/III, randomized, double-masked, vehicle-controlled, dose-ranging study of the safety and efficacy of OTX-101 in the treatment of dry eye disease. *Clin Ophthalmol*. 2018;12:1921–1929.",Tauber 2018,included,Tauber 2018,Cochrane-included study cluster,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,"Leonardi A, Messmer EM, Labetoulle M, et al. Efficacy and safety of 0.1% ciclosporin A cationic emulsion in dry eye disease: a pooled analysis of two double-masked, randomized, vehicle-controlled phase III clinical studies. *Br J Ophthalmol*. 2019;103(1):125–131.",Leonardi 2016,included,Leonardi 2016,Cochrane-included study cluster,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,"Wirta DL, Torkildsen GL, Moreira HR, et al. Efficacy and safety of a water-free topical cyclosporine, 0.1%, solution for the treatment of moderate to severe dry eye disease: the ESSENCE-2 randomized clinical trial. *JAMA Ophthalmol*. 2023;141(5):459–466.",Akpek 2023,included,Akpek 2023,Cochrane-included study cluster,1,"The ESSENCE-2 report identifies Akpek 2023, but the response gives another lead author."
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,[Water-free cyclosporine ophthalmic solution vs vehicle for dry eye disease — phase 3 China trial]. *JAMA Ophthalmol*. 2024 (PMID: 38451509).,Peng 2024,included,Peng 2024,Cochrane-included study cluster,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,"Straub M, et al. Long-term outcome after topical ciclosporin in severe dry eye disease with a 10-year follow-up. *Br J Ophthalmol*. 2016;100(11):1547–1550.",Straub 2016 ten-year follow-up,outside_observational,,retrospective long-term cohort,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,"Salib GM, McDonald MB, Smolek M. Safety and efficacy of cyclosporine 0.05% drops versus unpreserved artificial tears in dry-eye patients having LASIK. *J Cataract Refract Surg*. 2006;32(5):772–778.",Salib 2006,included,Salib 2006,Cochrane-included study cluster,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,"Willen CM, McGwin G, Liu B, Owsley C, Rosenstiel C. Efficacy of cyclosporine 0.05% ophthalmic emulsion in contact lens wearers with dry eyes.",Willen 2008,included,Willen 2008,Cochrane-included study cluster,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,"Feng C, Wang W, Gong L, Lin T. Efficacy of topical cyclosporine combined with punctal plugs in treating dry eye disease and inflammation. *Curr Eye Res*. 2025;50(2):148–161.",Feng 2024,cochrane_excluded,Feng 2024,Cochrane-excluded study,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,[Efficacy of cyclosporine eye drops in managing post-cataract surgery dry eye symptoms: a randomized controlled trial]. PMID: 40678997.,Gannan post-cataract dry-eye trial,outside_other,,randomized controlled trial,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,[Preservative-free cyclosporine 0.05% (Cyclisis-PF) prospective interventional study in mild-to-moderate dry eye disease]. PMC11970282.,Preservative-free cyclosporine interventional study,outside_observational,,prospective interventional study,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,"Locatelli EVT, Acuna K, Tovar A, Betz J, Galor A. Comparison of subjective responses to cyclosporine 0.05% versus lifitegrast 5.0% in individuals with dry eye disease. *Cornea* (2023) / IOVS abstract 2023.",Locatelli cyclosporine-versus-lifitegrast comparison,outside_observational,,comparative patient-preference study,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,"Kolluru A, Nguyen A. Comparing the efficacy between 0.09% cyclosporine, 0.05% cyclosporine, and 5% lifitegrast in patients with dry eye disease. *Invest Ophthalmol Vis Sci*. 2022;63(7):1565.",Kolluru cyclosporine/lifitegrast comparison abstract,outside_other,,conference abstract,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,NCT03865888 — Evaluation of the effect of topical tacrolimus 0.03% versus cyclosporine 0.05% eye drops in dry eye of secondary Sjögren syndrome (completed phase 3 RCT; check registry/publication for results).,NCT03865888 tacrolimus-versus-cyclosporine trial,outside_other,,randomized controlled trial,0,
claude-clinician-4,claude,clinician,4,retrieval_bias/CD010051/claude-clinician-4.md,NOVA22007 (Santen) — Phase II RCT of cyclosporine 0.05% and 0.1% cationic emulsions vs vehicle (NCT00739349).,NCT00739349,cochrane_ongoing,NCT00739349,ongoing study,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD010051/claude-patient-1.md,"**Sall K, Stevenson OD, Mundorf TK, Reis BL** (CsA Phase 3 Study Group). *Two multicenter, randomized studies of the efficacy and safety of cyclosporine ophthalmic emulsion in moderate to severe dry eye disease.* Ophthalmology. 2000;107(4):631–639.",Sall 2000,included,Sall 2000,Cochrane-included study cluster,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD010051/claude-patient-1.md,"**Stevenson D, Tauber J, Reis BL** (Cyclosporin A Phase 2 Study Group). *Efficacy and safety of cyclosporin A ophthalmic emulsion in the treatment of moderate-to-severe dry eye disease: a dose-ranging, randomized trial.* Ophthalmology. 2000;107(5):967–974.",Stevenson 2000,included,Stevenson 2000,Cochrane-included study cluster,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD010051/claude-patient-1.md,"**Goldberg DF, Malhotra RP, Schechter BA, Justice A, Weiss SL, Sheppard JD.** *A phase 3, randomized, double-masked study of OTX-101 ophthalmic solution 0.09% in the treatment of dry eye disease.* Ophthalmology. 2019;126(9):1230–1237.",Goldberg 2019,included,Goldberg 2019,Cochrane-included study cluster,0,
claude-patient-1,claude,patient,1,retrieval_bias/CD010051/claude-patient-1.md,"**Tauber J, Schechter BA, Bacharach J, Toyos MM, Smyth-Medina R, Weiss SL, Luchs JI.** *A phase II/III, randomized, double-masked, vehicle-controlled, dose-ranging study of OTX-101.* (cited within Goldberg et al. reference list; earlier dose-ranging trial for OTX-101/Cequa).",Tauber 2018,included,Tauber 2018,Cochrane-included study cluster,0,
